Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-02:27:21.852084,0.294,-0.182,10.112,1.100,2.600,59.700,-0.656,2.695,-0.055
2019-05-26-02:27:21.961800,0.292,-0.167,10.129,1.300,3.300,60.100,-0.945,2.633,-0.102
2019-05-26-02:27:22.071485,0.290,-0.170,10.110,2.200,3.800,60.600,-0.961,2.633,-0.273
2019-05-26-02:27:22.182213,0.273,-0.179,10.141,2.800,1.800,60.700,-0.969,2.672,-0.070
2019-05-26-02:27:22.291959,0.285,-0.167,10.134,2.700,3.400,59.200,-0.969,2.844,-0.148
2019-05-26-02:27:22.401633,0.273,-0.177,10.136,1.900,2.400,59.900,-0.391,2.719,0.039
2019-05-26-02:27:22.511332,0.280,-0.177,10.124,1.500,2.700,59.600,-0.961,2.523,0.078
2019-05-26-02:27:22.621055,0.404,-0.201,10.040,1.800,2.700,59.500,-1.055,2.711,0.078
2019-05-26-02:27:22.730791,0.292,-0.167,10.119,2.200,3.900,60.700,-0.938,2.992,-0.234
2019-05-26-02:27:22.840449,0.280,-0.158,10.129,2.600,2.400,60.400,-1.055,2.711,0.195
2019-05-26-02:27:22.950185,0.301,-0.177,10.126,2.000,3.800,59.900,-1.102,2.969,0.078
2019-05-26-02:27:23.060131,0.301,-0.184,10.134,1.600,2.800,60.000,-0.852,2.883,-0.250
2019-05-26-02:27:23.170053,0.290,-0.191,10.122,3.000,3.500,60.700,-0.945,2.633,-0.234
2019-05-26-02:27:23.279762,0.292,-0.170,10.134,2.200,3.300,60.600,-0.898,2.688,0.086
2019-05-26-02:27:23.389718,0.287,-0.170,10.124,2.300,4.200,59.600,-0.875,2.633,-0.211
2019-05-26-02:27:23.499497,0.285,-0.165,10.110,2.400,3.500,59.800,-1.211,2.594,-0.234
2019-05-26-02:27:23.609152,0.280,-0.165,10.131,2.400,3.100,59.300,-1.070,2.375,0.102
2019-05-26-02:27:23.718919,0.297,-0.184,10.124,2.700,2.700,60.300,-1.070,2.594,-0.203
2019-05-26-02:27:23.828544,0.275,-0.179,10.112,2.400,3.300,59.900,-0.828,2.648,0.086
2019-05-26-02:27:23.938165,0.292,-0.163,10.136,0.900,4.000,58.900,-0.656,2.719,-0.141
2019-05-26-02:27:24.047877,0.256,-0.187,10.124,2.500,2.000,60.000,-1.156,2.891,-0.078
2019-05-26-02:27:24.157635,0.294,-0.187,10.129,2.300,2.400,60.100,-1.031,2.672,0.109
2019-05-26-02:27:24.267673,0.287,-0.191,10.158,3.500,2.600,60.300,-0.805,2.156,0.133
2019-05-26-02:27:24.381394,0.273,-0.124,10.093,1.500,3.600,60.700,-1.047,2.508,-0.008
2019-05-26-02:27:24.491354,0.163,-0.258,10.067,2.000,3.900,60.000,-0.742,2.914,-0.094
2019-05-26-02:27:24.601408,0.309,-0.230,10.095,-0.100,3.600,61.300,-0.625,2.758,-0.031
2019-05-26-02:27:24.711341,0.345,-0.294,10.179,1.900,4.500,60.700,-0.750,2.758,0.188
2019-05-26-02:27:24.821107,0.311,-0.153,10.100,1.100,3.200,61.800,-1.047,2.781,-0.141
2019-05-26-02:27:24.930761,0.292,-0.156,10.148,0.800,4.500,60.400,-0.867,2.680,-0.117
2019-05-26-02:27:25.042831,0.280,-0.177,10.126,0.600,3.200,59.700,-0.719,2.914,-0.148
2019-05-26-02:27:25.152671,0.306,-0.179,10.150,0.700,4.700,60.600,-1.328,2.820,-0.031
2019-05-26-02:27:25.262366,0.301,-0.196,10.110,0.900,3.800,61.200,-1.078,2.797,0.211
2019-05-26-02:27:25.372028,0.301,-0.182,10.122,0.300,3.800,61.400,-0.891,2.844,-0.250
2019-05-26-02:27:25.482043,0.290,-0.175,10.134,0.800,3.500,61.200,-0.805,2.711,-0.227
2019-05-26-02:27:25.591729,0.306,-0.194,10.141,1.400,3.900,60.700,-0.867,2.852,-0.117
2019-05-26-02:27:25.701541,0.318,-0.189,10.126,1.500,3.900,61.500,-0.852,2.914,-0.258
2019-05-26-02:27:25.811602,0.297,-0.167,10.129,1.800,3.000,60.500,-1.094,2.758,-0.078
2019-05-26-02:27:25.921326,0.285,-0.211,10.146,0.500,3.400,58.200,-0.656,2.844,-0.367
2019-05-26-02:27:26.031229,0.309,-0.148,10.131,1.800,4.400,61.000,-1.039,2.633,-0.078
2019-05-26-02:27:26.141104,0.304,-0.187,10.134,0.700,4.000,62.100,-0.844,2.828,0.008
2019-05-26-02:27:26.250817,0.306,-0.167,10.098,1.200,4.900,60.800,-1.156,2.805,-0.141
2019-05-26-02:27:26.360529,0.290,-0.175,10.136,1.600,3.700,61.800,-0.898,2.766,-0.008
2019-05-26-02:27:26.470174,0.290,-0.165,10.122,0.600,4.400,59.900,-0.938,2.570,-0.273
2019-05-26-02:27:26.582519,0.292,-0.196,10.134,1.500,3.600,60.500,-0.984,2.867,-0.258
2019-05-26-02:27:26.692515,0.301,-0.175,10.117,0.400,4.200,60.800,-0.742,2.891,-0.055
2019-05-26-02:27:26.802204,0.304,-0.175,10.124,0.500,3.900,60.800,-1.055,2.586,0.016
2019-05-26-02:27:26.911834,0.311,-0.179,10.124,0.500,3.300,60.600,-1.094,2.562,-0.250
2019-05-26-02:27:27.021911,0.294,-0.179,10.112,1.700,3.500,60.800,-0.469,2.797,0.148
2019-05-26-02:27:27.131693,0.301,-0.182,10.107,0.900,4.300,61.000,-1.000,2.578,0.016
2019-05-26-02:27:27.241640,0.294,-0.167,10.102,2.000,4.600,61.400,-0.727,2.758,-0.281
2019-05-26-02:27:27.351467,0.297,-0.172,10.126,0.800,4.300,61.200,-1.133,2.930,-0.211
2019-05-26-02:27:27.461228,0.301,-0.191,10.117,2.100,3.800,61.500,-1.219,2.625,0.062
2019-05-26-02:27:27.570848,0.299,-0.172,10.110,1.800,3.800,59.700,-1.406,2.586,-0.047
2019-05-26-02:27:27.680541,0.316,-0.172,10.129,0.700,4.100,61.700,-0.969,2.609,-0.258
2019-05-26-02:27:27.793006,0.287,-0.177,10.124,0.600,3.800,61.600,-1.086,2.484,-0.023
2019-05-26-02:27:27.902795,0.349,-0.249,10.167,2.000,3.600,61.900,-0.695,2.781,-0.102
2019-05-26-02:27:28.012549,0.280,-0.175,10.117,1.900,4.100,60.000,-1.023,2.969,-0.055
2019-05-26-02:27:28.122321,0.294,-0.237,10.117,0.800,4.000,60.800,-0.945,2.805,-0.516
2019-05-26-02:27:28.232293,0.345,-0.134,10.055,2.100,4.100,59.400,-1.336,2.656,-0.180
2019-05-26-02:27:28.342024,0.301,-0.127,10.124,4.300,2.600,48.700,-1.164,2.742,-0.117
2019-05-26-02:27:28.451733,0.285,-0.184,10.114,3.600,5.700,25.400,-1.039,2.852,-0.070
2019-05-26-02:27:28.561310,0.290,-0.201,10.119,9.300,0.500,13.400,-1.039,2.781,-0.406
2019-05-26-02:27:28.671237,0.299,-0.189,10.129,12.900,-4.400,12.700,-1.062,2.906,-0.117
2019-05-26-02:27:28.780935,0.297,-0.189,10.124,17.700,-6.000,12.400,-0.742,2.953,-0.258
2019-05-26-02:27:28.890630,0.285,-0.177,10.136,22.200,-8.800,14.800,-0.938,2.797,-0.258
2019-05-26-02:27:29.000578,0.292,-0.189,10.148,22.500,-9.500,19.100,-1.227,2.844,-0.047
2019-05-26-02:27:29.110454,0.292,-0.187,10.110,20.400,-8.700,23.100,-0.969,2.719,-0.430
2019-05-26-02:27:29.220243,0.301,-0.194,10.114,17.700,-6.200,22.900,-1.375,2.312,-0.234
2019-05-26-02:27:29.329938,0.306,-0.189,10.122,16.500,-7.200,23.900,-0.914,2.914,-0.297
2019-05-26-02:27:29.446309,0.292,-0.187,10.112,16.100,-7.600,22.600,-1.016,2.656,-0.125
2019-05-26-02:27:29.556014,0.287,-0.189,10.122,16.900,-7.600,22.200,-1.281,2.594,-0.203
2019-05-26-02:27:29.665778,0.301,-0.184,10.119,16.900,-7.600,21.700,-0.961,2.797,-0.359
2019-05-26-02:27:29.775478,0.294,-0.203,10.126,16.800,-6.900,20.500,-1.039,2.625,-0.258
2019-05-26-02:27:29.885107,0.299,-0.196,10.131,16.300,-7.100,20.100,-0.992,2.844,-0.297
2019-05-26-02:27:29.994998,0.290,-0.194,10.107,16.200,-7.700,21.500,-1.094,2.758,-0.094
2019-05-26-02:27:30.104957,0.294,-0.199,10.119,16.700,-8.000,20.600,-0.914,2.797,-0.078
2019-05-26-02:27:30.215074,0.306,-0.184,10.112,17.000,-7.700,22.600,-0.828,2.758,0.039
2019-05-26-02:27:30.324924,0.309,-0.167,10.131,15.400,-7.100,21.300,-0.914,2.352,-0.211
2019-05-26-02:27:30.434651,0.306,-0.177,10.119,15.800,-6.800,19.400,-1.125,3.039,-0.227
2019-05-26-02:27:30.544266,0.287,-0.189,10.136,16.000,-6.000,21.200,-1.047,2.625,-0.141
2019-05-26-02:27:30.654288,0.292,-0.194,10.124,15.700,-7.000,21.800,-1.023,2.672,0.086
2019-05-26-02:27:30.764014,0.304,-0.182,10.105,16.400,-6.500,20.800,-0.781,2.570,-0.203
2019-05-26-02:27:30.873678,0.306,-0.187,10.153,15.900,-7.300,21.800,-1.039,2.797,-0.117
2019-05-26-02:27:30.983303,0.306,-0.191,10.129,16.000,-7.400,22.300,-1.023,2.766,-0.008
2019-05-26-02:27:31.093185,0.294,-0.184,10.122,16.500,-6.200,22.000,-0.695,2.914,-0.164
2019-05-26-02:27:31.203018,0.294,-0.179,10.105,16.300,-6.100,21.200,-0.922,2.688,0.078
2019-05-26-02:27:31.312815,0.304,-0.184,10.091,17.900,-6.900,23.000,-0.898,2.633,-0.094
2019-05-26-02:27:31.422944,0.285,-0.187,10.153,16.400,-7.100,21.000,-0.961,2.953,-0.031
2019-05-26-02:27:31.532621,0.299,-0.184,10.119,15.700,-6.800,20.600,-0.609,2.625,0.031
2019-05-26-02:27:31.642411,0.287,-0.189,10.122,16.300,-7.300,20.500,-0.695,2.969,-0.078
2019-05-26-02:27:31.752102,0.297,-0.184,10.134,16.500,-6.200,20.600,-0.898,2.703,0.039
2019-05-26-02:27:31.862033,0.309,-0.179,10.119,16.300,-7.100,22.500,-0.648,2.719,-0.031
2019-05-26-02:27:31.972346,0.301,-0.177,10.148,16.400,-6.700,21.600,-1.180,2.719,0.031
2019-05-26-02:27:32.082322,0.309,-0.189,10.107,16.700,-7.400,20.700,-0.391,2.672,0.039
2019-05-26-02:27:32.192192,0.309,-0.208,10.138,15.900,-7.300,19.500,-0.938,2.883,-0.141
2019-05-26-02:27:32.301892,0.292,-0.191,10.122,16.100,-7.200,21.500,-1.039,2.742,-0.094
2019-05-26-02:27:32.411543,0.301,-0.177,10.122,15.900,-7.000,21.500,-0.797,2.734,-0.180
2019-05-26-02:27:32.521250,0.287,-0.172,10.114,16.800,-6.500,20.700,-0.805,2.734,-0.125
2019-05-26-02:27:32.631345,0.299,-0.179,10.100,16.900,-7.100,21.800,-0.992,2.820,-0.164
2019-05-26-02:27:32.741223,0.304,-0.182,10.122,16.100,-7.800,21.400,-0.898,2.820,0.031
2019-05-26-02:27:32.851078,0.294,-0.177,10.134,16.100,-8.100,22.100,-1.047,2.500,0.125
2019-05-26-02:27:32.960743,0.309,-0.189,10.110,16.700,-7.300,22.100,-0.859,2.875,0.109
2019-05-26-02:27:33.070739,0.297,-0.170,10.119,17.500,-7.500,21.000,-0.727,2.867,-0.078
2019-05-26-02:27:33.180700,0.294,-0.179,10.122,17.100,-7.100,20.800,-1.258,2.625,-0.141
2019-05-26-02:27:33.290471,0.309,-0.196,10.117,17.700,-7.000,21.200,-1.266,2.711,0.188
2019-05-26-02:27:33.400126,0.294,-0.191,10.138,17.100,-6.500,21.800,-0.984,2.828,-0.078
2019-05-26-02:27:33.511764,0.306,-0.189,10.134,16.900,-6.000,20.200,-1.375,2.914,-0.141
2019-05-26-02:27:33.621560,0.306,-0.175,10.126,16.300,-7.900,21.900,-0.703,2.797,-0.117
2019-05-26-02:27:33.731435,0.301,-0.187,10.100,16.500,-6.800,21.200,-0.805,2.695,-0.141
2019-05-26-02:27:33.841461,0.311,-0.172,10.119,16.400,-8.200,20.900,-0.461,2.781,-0.273
2019-05-26-02:27:33.951251,0.299,-0.196,10.126,17.100,-7.100,22.900,-0.914,2.828,-0.141
2019-05-26-02:27:34.061060,0.517,-0.156,9.712,16.900,-7.800,20.800,-1.047,2.953,-0.094
2019-05-26-02:27:34.170831,0.333,-0.208,10.071,16.400,-8.500,21.100,-1.164,2.867,-0.094
2019-05-26-02:27:34.280774,0.294,-0.328,9.148,17.200,-7.400,22.000,-0.945,2.219,0.078
2019-05-26-02:27:34.390468,0.325,-0.223,9.648,16.900,-8.300,21.900,-0.828,2.789,0.016
2019-05-26-02:27:34.503996,0.220,-0.103,10.184,16.200,-8.300,21.200,-0.977,3.109,-0.367
2019-05-26-02:27:34.613696,0.301,-0.167,10.067,17.600,-7.800,22.100,-1.258,2.609,-0.234
2019-05-26-02:27:34.723419,0.294,-0.191,10.136,16.600,-8.100,21.900,-0.969,3.086,-0.031
2019-05-26-02:27:34.833102,0.290,-0.160,10.098,16.700,-7.500,22.000,-0.695,2.508,-0.078
2019-05-26-02:27:34.942868,0.301,-0.177,10.117,16.600,-6.600,20.200,-1.289,3.078,-0.227
2019-05-26-02:27:35.052965,0.328,-0.206,10.198,16.200,-7.600,22.600,-0.766,2.828,-0.125
2019-05-26-02:27:35.162918,0.290,-0.182,10.136,16.500,-7.100,20.900,-0.992,2.781,-0.211
2019-05-26-02:27:35.272872,0.287,-0.182,10.134,16.600,-6.800,23.200,-1.016,2.586,0.242
2019-05-26-02:27:35.382557,0.282,-0.177,10.105,15.900,-7.900,22.200,-1.008,2.562,-0.211
2019-05-26-02:27:35.492573,0.290,-0.187,10.112,15.800,-7.200,22.700,-1.109,2.609,-0.055
2019-05-26-02:27:35.602235,0.285,-0.167,10.124,17.000,-7.400,21.200,-1.156,2.625,-0.281
2019-05-26-02:27:35.712014,0.299,-0.177,10.134,16.600,-7.200,21.200,-1.141,2.680,-0.180
2019-05-26-02:27:35.821667,0.299,-0.182,10.105,16.200,-7.500,21.500,-1.281,2.633,-0.180
2019-05-26-02:27:35.931413,0.285,-0.177,10.122,16.800,-8.000,22.000,-0.992,2.805,-0.141
2019-05-26-02:27:36.041220,0.290,-0.191,10.119,16.500,-7.200,21.100,-0.953,2.773,0.016
2019-05-26-02:27:36.151026,0.297,-0.184,10.117,15.700,-7.900,19.800,-0.828,2.656,-0.047
2019-05-26-02:27:36.261076,0.299,-0.182,10.119,16.400,-7.100,20.100,-1.219,2.727,0.039
2019-05-26-02:27:36.370858,0.278,-0.160,10.124,16.900,-7.200,21.800,-0.961,2.680,-0.500
2019-05-26-02:27:36.480531,0.280,-0.172,10.100,17.400,-7.400,20.200,-1.117,2.734,-0.250
2019-05-26-02:27:36.590128,0.297,-0.211,10.117,16.000,-6.500,22.200,-0.969,2.797,-0.406
2019-05-26-02:27:36.700041,0.299,-0.163,10.134,17.300,-7.100,21.300,-0.820,2.828,-0.180
2019-05-26-02:27:36.809786,0.292,-0.177,10.110,16.100,-7.600,23.400,-0.922,2.742,-0.078
2019-05-26-02:27:36.919686,0.306,-0.167,10.138,16.800,-6.500,19.400,-1.375,2.930,-0.234
2019-05-26-02:27:37.029527,0.278,-0.175,10.124,15.400,-7.600,22.000,-1.125,2.602,0.055
2019-05-26-02:27:37.139363,0.285,-0.165,10.117,16.200,-6.400,22.100,-0.992,2.500,0.102
2019-05-26-02:27:37.249081,0.285,-0.163,10.124,16.600,-6.800,22.800,-1.047,2.797,-0.078
2019-05-26-02:27:37.358866,0.292,-0.175,10.143,16.900,-7.300,20.900,-0.844,2.438,-0.031
2019-05-26-02:27:37.468902,0.292,-0.191,10.117,17.500,-7.100,20.700,-1.617,2.570,-0.344
2019-05-26-02:27:37.578547,0.290,-0.182,10.129,16.500,-8.400,21.500,-1.016,2.844,-0.078
2019-05-26-02:27:37.688462,0.297,-0.189,10.124,17.200,-8.100,22.100,-0.992,2.633,-0.023
2019-05-26-02:27:37.798294,0.287,-0.182,10.110,16.300,-6.400,21.300,-1.039,2.695,-0.234
2019-05-26-02:27:37.908366,0.282,-0.172,10.114,16.000,-6.800,21.700,-0.922,2.992,-0.148
2019-05-26-02:27:38.018120,0.287,-0.177,10.141,15.900,-6.900,21.100,-1.172,2.602,0.078
2019-05-26-02:27:38.127973,0.294,-0.189,10.134,16.400,-7.700,22.700,-1.117,2.469,0.016
2019-05-26-02:27:38.237688,0.299,-0.179,10.129,16.200,-7.600,22.800,-0.922,2.719,-0.102
2019-05-26-02:27:38.347693,0.292,-0.175,10.134,16.800,-6.900,21.300,-1.070,2.680,-0.125
2019-05-26-02:27:38.457343,0.292,-0.179,10.098,15.500,-6.400,23.000,-1.117,2.688,0.078
2019-05-26-02:27:38.567032,0.299,-0.172,10.131,16.600,-7.700,22.400,-0.844,2.766,-0.305
2019-05-26-02:27:38.677039,0.294,-0.189,10.126,16.600,-7.500,20.800,-0.938,2.719,-0.023
2019-05-26-02:27:38.786993,0.280,-0.170,10.112,16.700,-7.700,21.400,-1.164,2.594,0.008
2019-05-26-02:27:38.896637,0.304,-0.184,10.124,16.600,-7.200,20.900,-0.703,2.766,-0.078
2019-05-26-02:27:39.006451,0.287,-0.167,10.134,16.500,-6.900,21.500,-1.312,2.656,-0.148
2019-05-26-02:27:39.116631,0.287,-0.165,10.112,17.100,-7.600,21.200,-0.703,2.992,-0.070
2019-05-26-02:27:39.226442,0.292,-0.165,10.138,16.900,-7.300,20.600,-1.094,2.820,-0.008
2019-05-26-02:27:39.336114,0.297,-0.182,10.124,16.900,-6.900,20.800,-1.156,2.648,-0.031
2019-05-26-02:27:39.445782,0.294,-0.177,10.129,17.200,-6.900,21.900,-1.000,2.617,0.156
2019-05-26-02:27:39.559479,0.278,-0.177,10.117,16.700,-7.600,22.500,-0.984,2.797,-0.125
2019-05-26-02:27:39.669324,0.292,-0.187,10.102,16.700,-7.100,21.300,-1.023,2.805,-0.094
2019-05-26-02:27:39.779101,0.294,-0.177,10.124,16.900,-7.600,20.200,-1.008,2.539,-0.250
2019-05-26-02:27:39.889114,0.292,-0.167,10.107,16.400,-7.500,21.400,-1.234,2.930,-0.031
2019-05-26-02:27:39.999022,0.287,-0.172,10.129,17.800,-7.700,21.700,-1.086,2.656,-0.359
2019-05-26-02:27:40.108837,0.292,-0.184,10.129,18.200,-6.800,19.900,-0.828,2.883,-0.117
2019-05-26-02:27:40.222828,0.299,-0.177,10.117,16.700,-6.500,22.600,-1.078,2.578,0.016
2019-05-26-02:27:40.332555,0.290,-0.187,10.114,16.200,-7.300,20.700,-0.938,2.719,-0.141
2019-05-26-02:27:40.442246,0.294,-0.184,10.126,16.200,-7.100,20.900,-0.812,2.773,0.039
2019-05-26-02:27:40.551863,0.292,-0.175,10.129,16.200,-7.700,21.300,-1.289,2.625,0.133
2019-05-26-02:27:40.661549,0.292,-0.177,10.122,17.400,-7.300,20.800,-0.898,2.617,0.078
2019-05-26-02:27:40.771318,0.301,-0.182,10.114,17.100,-7.000,19.500,-0.477,2.367,-0.164
2019-05-26-02:27:40.881045,0.292,-0.179,10.124,16.800,-6.600,19.600,-0.867,2.758,-0.227
2019-05-26-02:27:40.990672,0.285,-0.187,10.119,18.400,-6.800,22.300,-1.328,2.586,-0.031
2019-05-26-02:27:41.100599,0.297,-0.184,10.136,17.200,-7.200,21.700,-1.070,2.633,-0.211
2019-05-26-02:27:41.210369,0.292,-0.170,10.136,16.800,-7.000,21.100,-1.016,2.711,-0.148
2019-05-26-02:27:41.320039,0.292,-0.184,10.122,16.400,-7.300,20.000,-0.945,2.781,-0.359
2019-05-26-02:27:41.430018,0.280,-0.184,10.102,16.900,-6.200,21.100,-0.555,2.734,-0.094
2019-05-26-02:27:41.539729,0.294,-0.191,10.119,16.700,-6.100,21.800,-1.047,2.633,-0.094
2019-05-26-02:27:41.649552,0.292,-0.170,10.138,16.300,-7.600,21.300,-0.695,2.328,-0.125
2019-05-26-02:27:41.759305,0.294,-0.172,10.126,17.200,-7.200,22.300,-0.984,2.633,-0.180
2019-05-26-02:27:41.870976,0.297,-0.172,10.124,17.500,-7.000,22.600,-1.477,2.844,-0.117
2019-05-26-02:27:41.980835,0.292,-0.175,10.136,16.800,-6.200,21.900,-1.070,2.805,-0.211
2019-05-26-02:27:42.090596,0.287,-0.163,10.122,17.300,-7.300,22.100,-1.047,2.461,-0.188
2019-05-26-02:27:42.200344,0.294,-0.182,10.112,17.400,-6.500,22.400,-0.844,2.695,-0.250
2019-05-26-02:27:42.310337,0.290,-0.172,10.122,17.500,-7.000,21.100,-0.852,2.742,-0.305
2019-05-26-02:27:42.420013,0.292,-0.172,10.124,15.900,-6.800,20.800,-0.898,2.766,-0.164
2019-05-26-02:27:42.529680,0.297,-0.182,10.129,17.600,-6.900,22.700,-1.188,2.734,-0.102
2019-05-26-02:27:42.639698,0.282,-0.182,10.131,18.400,-8.500,22.300,-1.016,2.867,-0.148
2019-05-26-02:27:42.749500,0.294,-0.170,10.122,19.900,-11.600,19.900,-0.922,2.672,0.055
2019-05-26-02:27:42.859287,0.299,-0.165,10.114,19.800,-12.000,12.200,-1.422,2.672,-0.297
2019-05-26-02:27:42.968993,0.285,-0.172,10.138,16.000,-6.400,6.900,-1.062,2.672,-0.227
2019-05-26-02:27:43.078698,0.287,-0.182,10.124,13.900,-1.600,11.000,-1.188,2.719,-0.273
2019-05-26-02:27:43.188446,0.294,-0.187,10.136,12.800,-0.700,17.600,-0.945,2.758,-0.008
2019-05-26-02:27:43.298183,0.306,-0.177,10.122,13.600,-0.100,19.600,-0.680,2.633,-0.125
2019-05-26-02:27:43.407823,0.306,-0.172,10.134,13.100,0.000,21.200,-0.961,2.648,-0.258
2019-05-26-02:27:43.517853,0.301,-0.172,10.136,12.800,-0.300,20.200,-1.508,2.508,-0.188
2019-05-26-02:27:43.627646,0.292,-0.167,10.126,10.900,-0.500,20.200,-0.992,2.797,-0.047
2019-05-26-02:27:43.737384,0.299,-0.177,10.136,11.100,-0.200,20.200,-0.922,2.797,-0.023
2019-05-26-02:27:43.847671,0.290,-0.225,10.418,11.600,0.500,22.800,-0.992,2.820,-0.273
2019-05-26-02:27:43.957356,0.254,-0.189,10.071,10.600,0.100,21.300,-0.828,2.883,0.016
2019-05-26-02:27:44.067136,0.270,-0.220,10.421,10.800,-0.100,21.900,-0.766,2.328,-0.180
2019-05-26-02:27:44.177016,0.323,-0.187,10.107,10.700,0.800,21.800,-1.109,2.828,-0.031
2019-05-26-02:27:44.286718,0.311,-0.122,10.136,10.500,0.800,19.500,-1.398,2.914,-0.078
2019-05-26-02:27:44.396430,0.297,-0.211,10.122,11.000,0.500,23.000,-1.211,2.625,-0.180
2019-05-26-02:27:44.506064,0.292,-0.199,10.134,10.000,0.400,22.100,-1.094,2.672,-0.234
2019-05-26-02:27:44.625679,0.280,-0.175,10.122,12.000,0.500,21.500,-0.914,2.656,-0.328
2019-05-26-02:27:44.735482,0.290,-0.163,10.117,11.500,-0.100,21.700,-0.977,2.961,0.039
2019-05-26-02:27:44.846135,0.297,-0.167,10.148,11.400,-0.700,24.800,-0.867,2.914,0.086
2019-05-26-02:27:44.956162,0.282,-0.148,10.105,11.100,-0.800,21.600,-0.945,2.703,0.031
2019-05-26-02:27:45.066248,0.285,-0.175,10.129,11.500,-0.800,22.000,-0.844,2.883,-0.250
2019-05-26-02:27:45.176059,0.294,-0.179,10.126,11.300,-0.400,23.200,-1.211,2.781,-0.094
2019-05-26-02:27:45.285879,0.273,-0.177,10.100,11.100,0.400,22.800,-0.953,2.430,0.016
2019-05-26-02:27:45.395574,0.278,-0.196,10.136,10.200,0.400,23.900,-0.719,2.781,-0.070
2019-05-26-02:27:45.505200,0.290,-0.179,10.136,11.600,0.100,22.300,-1.016,2.625,-0.078
2019-05-26-02:27:45.614907,0.299,-0.184,10.131,10.500,1.000,22.500,-0.969,2.602,0.086
2019-05-26-02:27:45.724788,0.280,-0.182,10.117,10.900,0.500,23.600,-0.781,2.734,-0.383
2019-05-26-02:27:45.835389,0.309,-0.167,10.119,10.800,0.100,23.100,-1.016,2.797,-0.164
2019-05-26-02:27:45.945068,0.285,-0.172,10.114,10.800,0.500,24.300,-1.180,2.562,-0.188
2019-05-26-02:27:46.054853,0.294,-0.182,10.138,11.400,-0.100,22.600,-0.914,2.523,-0.070
2019-05-26-02:27:46.164681,0.297,-0.172,10.131,12.400,0.300,21.900,-0.969,2.680,-0.117
2019-05-26-02:27:46.274808,0.282,-0.196,10.105,11.500,0.200,23.100,-0.633,2.742,-0.258
2019-05-26-02:27:46.384586,0.290,-0.177,10.131,11.300,-0.200,22.400,-1.227,2.719,-0.125
2019-05-26-02:27:46.494221,0.278,-0.187,10.126,11.400,0.200,22.500,-1.039,2.570,-0.180
2019-05-26-02:27:46.603809,0.290,-0.175,10.114,11.400,-0.100,22.900,-1.281,2.547,-0.047
2019-05-26-02:27:46.713680,0.292,-0.158,10.124,11.700,-0.600,22.000,-0.844,2.977,-0.359
2019-05-26-02:27:46.823384,0.282,-0.163,10.107,11.300,-0.200,22.900,-1.180,2.711,-0.047
2019-05-26-02:27:46.933145,0.299,-0.172,10.126,10.500,0.600,22.500,-0.984,2.844,-0.070
2019-05-26-02:27:47.043006,0.285,-0.175,10.119,11.300,0.400,22.500,-1.016,2.539,-0.164
2019-05-26-02:27:47.152802,0.285,-0.167,10.146,11.200,0.400,21.400,-1.195,2.727,0.156
2019-05-26-02:27:47.262390,0.301,-0.184,10.129,12.100,-0.400,23.900,-0.922,2.742,-0.094
2019-05-26-02:27:47.371988,0.285,-0.165,10.126,10.700,-0.600,22.500,-0.898,2.938,-0.023
2019-05-26-02:27:47.481896,0.290,-0.172,10.122,10.700,0.200,21.100,-1.133,2.766,-0.008
2019-05-26-02:27:47.591431,0.282,-0.177,10.131,11.500,-0.100,23.200,-0.852,2.781,-0.031
2019-05-26-02:27:47.701132,0.287,-0.187,10.124,11.400,-0.800,23.400,-0.938,2.484,-0.227
2019-05-26-02:27:47.810758,0.287,-0.177,10.126,10.700,-0.800,23.700,-0.898,2.789,-0.164
2019-05-26-02:27:47.920177,0.297,-0.172,10.112,11.200,-1.300,21.500,-0.523,2.977,-0.250
2019-05-26-02:27:48.029759,0.287,-0.175,10.129,11.400,-0.400,23.000,-1.305,2.844,-0.070
2019-05-26-02:27:48.139491,0.297,-0.182,10.122,10.400,0.000,23.900,-0.750,2.680,-0.141
2019-05-26-02:27:48.249367,0.268,-0.191,10.107,10.800,0.200,23.500,-1.188,2.891,-0.125
2019-05-26-02:27:48.359417,0.290,-0.177,10.114,11.400,0.800,24.000,-1.133,2.820,-0.078
2019-05-26-02:27:48.469095,0.299,-0.163,10.134,10.500,-0.100,24.900,-1.016,2.844,-0.125
2019-05-26-02:27:48.578607,0.299,-0.194,10.129,12.000,0.700,21.700,-0.977,2.930,0.266
2019-05-26-02:27:48.688498,0.297,-0.175,10.119,10.700,-0.900,24.000,-1.227,2.711,-0.125
2019-05-26-02:27:48.798195,0.282,-0.172,10.114,10.200,-0.200,23.900,-1.008,2.648,-0.148
2019-05-26-02:27:48.907745,0.285,-0.184,10.102,10.800,-0.700,22.800,-0.938,2.797,-0.227
2019-05-26-02:27:49.017355,0.301,-0.167,10.129,10.300,-0.900,24.200,-1.195,2.734,0.039
2019-05-26-02:27:49.127075,0.292,-0.184,10.131,10.600,0.100,24.200,-0.891,2.633,-0.117
2019-05-26-02:27:49.236685,0.297,-0.194,10.131,11.300,0.100,23.800,-1.062,2.867,-0.180
