Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-01:54:53.284128,0.404,-0.234,10.213,-38.800,-2.500,56.300,-0.781,2.844,-0.859
2019-05-26-01:54:53.394107,0.493,-0.172,10.076,-25.000,-2.300,63.000,-0.586,2.672,-3.836
2019-05-26-01:54:53.503853,0.392,-0.179,10.241,-18.400,-0.800,71.600,-0.820,2.703,-5.414
2019-05-26-01:54:53.613547,0.294,-0.203,10.012,-21.400,-2.400,66.100,-1.281,2.547,-1.469
2019-05-26-01:54:53.723113,0.407,-0.249,10.220,-33.200,-1.400,62.000,-0.695,2.812,-2.547
2019-05-26-01:54:53.832775,0.347,-0.179,10.186,-45.500,-4.600,27.000,-1.266,2.648,-4.617
2019-05-26-01:54:53.942476,0.469,-0.153,10.105,-45.700,-1.400,52.800,-0.938,2.625,-5.875
2019-05-26-01:54:54.052051,0.438,-0.012,10.165,11.200,-1.000,53.700,-0.750,2.750,-5.906
2019-05-26-01:54:54.162006,0.416,-0.086,10.129,-35.000,-7.500,-3.500,-0.359,3.117,-7.430
2019-05-26-01:54:54.271797,0.069,-0.234,10.095,-0.900,0.000,69.000,-0.594,2.758,-3.633
2019-05-26-01:54:54.381746,0.390,-0.153,10.112,1.900,-4.100,-6.800,-0.648,2.531,-5.523
2019-05-26-01:54:54.498309,0.270,-0.196,10.107,-41.700,-5.700,41.500,-0.727,2.367,-5.875
2019-05-26-01:54:54.608027,0.345,-0.108,10.098,-2.400,-1.900,70.500,-0.117,2.547,-9.219
2019-05-26-01:54:54.717589,0.160,-0.096,10.105,17.400,-1.800,36.000,-1.016,2.758,-11.891
2019-05-26-01:54:54.827172,-0.007,-0.321,10.129,18.300,-1.700,6.600,-0.641,2.766,-6.734
2019-05-26-01:54:54.936923,0.280,-0.263,10.153,6.000,-4.400,-7.600,-0.656,2.914,-5.234
2019-05-26-01:54:55.046720,0.024,-0.136,10.000,7.600,-4.400,-9.000,-1.445,2.695,-2.945
2019-05-26-01:54:55.156537,0.395,-0.151,10.035,10.600,-3.800,-1.000,-0.844,2.766,-2.469
2019-05-26-01:54:55.266221,0.275,-0.172,10.119,22.900,-1.700,24.000,-0.836,2.930,-2.805
2019-05-26-01:54:55.376292,0.208,-0.325,10.110,9.900,-2.400,58.900,-1.258,2.742,-0.148
2019-05-26-01:54:55.486059,0.309,-0.144,10.117,-24.300,-6.100,69.200,-0.977,2.875,0.133
2019-05-26-01:54:55.595936,0.309,-0.112,10.114,-44.100,-10.600,6.500,-1.125,2.383,0.234
2019-05-26-01:54:55.706332,0.278,-0.158,10.129,1.400,-5.800,-10.500,-0.961,2.680,-0.023
2019-05-26-01:54:55.816039,0.290,-0.144,10.124,7.700,-1.800,63.500,-0.914,2.766,-0.055
2019-05-26-01:54:55.925794,0.309,-0.170,10.124,-40.300,-10.300,0.200,-1.445,2.680,-0.547
2019-05-26-01:54:56.035399,0.345,-0.146,10.119,18.500,-2.100,19.400,-1.109,2.547,-0.875
2019-05-26-01:54:56.144934,0.292,-0.172,10.134,-42.600,-7.700,48.700,-0.852,2.852,-0.141
2019-05-26-01:54:56.254472,0.318,-0.163,10.189,18.500,-2.800,0.900,-0.797,3.102,1.141
2019-05-26-01:54:56.364278,0.309,-0.170,10.138,-42.500,-8.300,41.400,-0.711,2.711,0.125
2019-05-26-01:54:56.473938,0.316,-0.189,10.119,19.200,-2.600,22.600,-1.211,2.852,-0.023
2019-05-26-01:54:56.583936,0.294,-0.167,10.119,-42.800,-8.600,5.000,-1.211,2.578,0.125
2019-05-26-01:54:56.693628,0.301,-0.144,10.107,-6.400,-2.700,70.800,-0.922,2.734,-0.102
2019-05-26-01:54:56.803223,0.311,-0.156,10.119,16.000,-3.000,-2.600,-0.875,2.852,-0.180
2019-05-26-01:54:56.913155,0.309,-0.156,10.110,-40.000,-8.700,-2.700,-1.070,2.711,0.133
2019-05-26-01:54:57.022762,0.311,-0.172,10.107,-32.400,-6.500,57.700,-0.891,2.742,-0.227
2019-05-26-01:54:57.134353,0.299,-0.167,10.169,11.100,-2.900,54.600,-0.938,2.734,-0.320
2019-05-26-01:54:57.243983,0.290,-0.189,10.122,16.300,-2.300,9.000,-1.086,2.758,-0.188
2019-05-26-01:54:57.353724,0.299,-0.182,10.124,4.100,-4.600,-11.100,-0.680,2.625,-0.047
2019-05-26-01:54:57.463523,0.299,-0.175,10.122,-27.800,-8.800,-16.700,-0.781,2.797,-0.141
2019-05-26-01:54:57.573230,0.304,-0.167,10.165,-46.000,-9.000,14.800,-0.945,2.656,-0.094
2019-05-26-01:54:57.686845,0.306,-0.177,10.117,-40.100,-8.800,-0.100,-0.773,2.594,-0.164
2019-05-26-01:54:57.796919,0.301,-0.177,10.110,-18.200,-8.300,-18.200,-1.383,2.758,-0.094
2019-05-26-01:54:57.906779,0.297,-0.177,10.112,-8.200,-6.400,-17.500,-1.039,2.633,-0.078
2019-05-26-01:54:58.016443,0.301,-0.165,10.110,-21.700,-9.000,-17.500,-0.914,2.508,-0.125
2019-05-26-01:54:58.126485,0.395,-0.266,10.146,-29.200,-10.100,-12.300,-1.203,2.664,2.055
2019-05-26-01:54:58.236196,0.385,-0.457,10.129,-34.100,-9.400,-7.200,-1.438,2.523,1.984
2019-05-26-01:54:58.345916,0.285,-0.244,10.150,-34.700,-10.800,-7.500,-1.023,2.797,0.781
2019-05-26-01:54:58.455553,0.306,-0.191,10.117,-33.600,-10.000,-7.800,-0.398,2.711,-2.859
2019-05-26-01:54:58.565361,0.352,-0.141,10.138,-33.900,-10.600,-8.200,-1.312,2.711,-3.281
2019-05-26-01:54:58.675010,0.301,-0.179,10.126,-33.400,-9.900,-8.400,-0.984,2.648,-0.391
2019-05-26-01:54:58.785632,0.309,-0.134,10.126,-32.700,-10.400,-8.400,-0.805,2.477,0.289
2019-05-26-01:54:58.895610,0.306,-0.179,10.122,-33.000,-11.900,-8.400,-1.367,2.625,0.016
2019-05-26-01:54:59.005652,0.311,-0.163,10.119,-32.300,-11.200,-8.200,-0.766,2.648,-0.117
2019-05-26-01:54:59.115275,0.294,-0.179,10.122,-32.300,-10.300,-8.300,-1.305,2.852,-0.078
2019-05-26-01:54:59.224816,0.297,-0.175,10.124,-32.500,-11.700,-8.500,-0.930,3.008,0.016
2019-05-26-01:54:59.334944,0.316,-0.163,10.138,-31.900,-10.400,-8.300,-1.016,2.719,-0.383
2019-05-26-01:54:59.444872,0.311,-0.172,10.124,-32.900,-10.300,-9.400,-1.062,2.633,-0.031
2019-05-26-01:54:59.554719,0.301,-0.177,10.126,-31.600,-11.000,-9.300,-0.961,2.758,-0.453
2019-05-26-01:54:59.664397,0.505,0.189,10.119,-32.600,-10.600,-7.900,-0.141,2.422,1.719
2019-05-26-01:54:59.773937,0.287,-0.220,10.107,-32.000,-11.100,-9.500,-0.789,2.789,-1.891
2019-05-26-01:54:59.883808,0.304,-0.163,10.119,-33.000,-10.400,-8.500,-1.219,2.453,0.062
2019-05-26-01:54:59.993645,0.175,-0.172,10.146,-33.400,-10.000,-8.400,-1.250,2.766,-2.672
2019-05-26-01:55:00.109758,0.361,-0.179,10.138,-32.400,-12.200,-9.300,-0.945,2.727,-8.812
2019-05-26-01:55:00.219442,0.287,-0.160,10.148,-31.500,-11.600,-11.100,-1.164,2.906,0.078
2019-05-26-01:55:00.329190,0.313,-0.163,10.122,-32.100,-11.700,-9.900,-0.852,2.688,0.078
2019-05-26-01:55:00.438963,0.290,-0.184,10.112,-32.000,-11.300,-9.900,-1.352,2.844,-0.102
2019-05-26-01:55:00.549048,0.294,-0.175,10.138,-31.800,-11.700,-10.200,-0.961,2.734,-0.047
2019-05-26-01:55:00.658776,0.299,-0.163,10.117,-32.100,-11.400,-8.700,-0.805,2.758,-0.148
2019-05-26-01:55:00.768340,0.285,-0.199,10.119,-32.300,-11.000,-10.200,-1.359,2.773,5.211
2019-05-26-01:55:00.878166,0.299,-0.208,10.129,-32.200,-10.200,-9.700,-0.961,2.859,3.047
2019-05-26-01:55:00.987788,0.309,-0.172,10.124,-31.800,-11.500,-9.900,-0.828,2.797,-0.258
2019-05-26-01:55:01.097312,0.299,-0.225,10.112,-33.200,-10.500,-8.500,-0.820,2.672,-0.258
2019-05-26-01:55:01.206835,0.323,-0.127,10.110,-32.300,-11.400,-10.300,-0.906,2.570,2.211
2019-05-26-01:55:01.318067,0.301,-0.175,10.119,-31.700,-10.400,-10.900,-0.906,2.586,1.344
2019-05-26-01:55:01.427871,0.311,-0.191,10.124,-33.000,-10.700,-8.500,-0.914,2.922,1.656
2019-05-26-01:55:01.537715,0.299,-0.177,10.112,-32.100,-10.100,-8.900,-1.352,2.953,-0.047
2019-05-26-01:55:01.647376,0.321,-0.184,10.131,-33.600,-11.200,-7.600,-0.938,2.695,-0.273
2019-05-26-01:55:01.757379,0.301,-0.156,10.126,-33.500,-11.200,-8.400,-1.289,2.797,-0.008
2019-05-26-01:55:01.867239,0.287,-0.172,10.122,-33.100,-11.200,-9.200,-1.148,3.055,0.062
2019-05-26-01:55:01.976921,0.287,-0.194,10.110,-32.900,-10.400,-8.500,-1.312,3.086,-0.227
2019-05-26-01:55:02.086632,0.318,-0.165,10.102,-33.200,-11.100,-8.300,-0.898,2.852,-0.055
2019-05-26-01:55:02.196830,0.309,-0.175,10.124,-32.900,-10.500,-7.300,-0.797,2.719,-0.164
2019-05-26-01:55:02.306718,0.306,-0.187,10.110,-33.500,-11.800,-8.300,-0.852,2.766,-0.047
2019-05-26-01:55:02.416742,0.304,-0.170,10.105,-33.000,-11.000,-8.000,-1.078,2.688,0.016
2019-05-26-01:55:02.526809,0.313,-0.175,10.114,-31.500,-10.400,-6.900,-0.633,2.672,0.102
2019-05-26-01:55:02.636606,0.309,-0.170,10.143,-31.900,-10.400,-8.900,-0.781,2.734,-0.094
2019-05-26-01:55:02.751188,0.285,-0.158,10.102,-33.500,-10.600,-8.700,-1.180,2.734,-0.117
2019-05-26-01:55:02.860937,0.301,-0.177,10.129,-32.200,-11.300,-8.900,-1.250,2.711,-0.055
2019-05-26-01:55:02.970965,0.297,-0.165,10.107,-30.900,-9.500,-8.300,-0.719,2.734,-0.164
2019-05-26-01:55:03.080697,0.304,-0.179,10.098,-33.400,-10.400,-8.200,-0.867,2.719,-0.234
2019-05-26-01:55:03.190415,0.297,-0.177,10.136,-34.400,-10.300,-8.800,-0.914,2.609,-0.008
2019-05-26-01:55:03.299996,0.309,-0.165,10.114,-33.700,-11.000,-7.500,-0.992,2.641,0.055
2019-05-26-01:55:03.409732,0.299,-0.182,10.114,-33.300,-11.100,-8.000,-0.875,2.820,-0.297
2019-05-26-01:55:03.519462,0.304,-0.170,10.136,-33.200,-10.400,-7.600,-1.234,2.586,-0.031
2019-05-26-01:55:03.629122,0.304,-0.163,10.124,-33.400,-10.700,-8.500,-1.203,2.570,-0.258
2019-05-26-01:55:03.739201,0.304,-0.184,10.119,-32.200,-10.200,-8.800,-0.922,2.727,0.109
2019-05-26-01:55:03.849040,0.301,-0.191,10.122,-33.000,-10.600,-7.100,-0.938,2.648,-0.070
2019-05-26-01:55:03.958663,0.292,-0.175,10.117,-32.400,-11.500,-8.600,-0.922,2.758,-0.227
2019-05-26-01:55:04.068255,0.304,-0.158,10.117,-33.300,-10.800,-8.200,-1.234,2.727,0.016
2019-05-26-01:55:04.178230,0.254,-0.156,10.079,-31.500,-11.300,-7.400,-1.438,2.844,0.016
2019-05-26-01:55:04.287864,0.292,-0.225,10.146,-35.300,-8.400,3.200,-1.008,2.625,-0.141
2019-05-26-01:55:04.398044,0.294,-0.165,10.126,-9.400,-3.900,58.900,-1.188,2.742,-0.188
2019-05-26-01:55:04.507928,0.311,-0.158,10.112,-39.400,-8.000,43.700,-0.914,2.562,-0.164
2019-05-26-01:55:04.617749,0.297,-0.160,10.131,-37.500,-10.700,-0.700,-0.586,2.773,0.062
2019-05-26-01:55:04.727359,0.313,-0.175,10.098,7.900,-7.400,-10.800,-1.047,2.484,-0.047
2019-05-26-01:55:04.837137,0.316,-0.179,10.114,6.500,-1.300,57.200,-1.008,2.508,-0.055
2019-05-26-01:55:04.947206,0.301,-0.160,10.117,-43.200,-8.700,37.100,-0.562,2.734,-0.031
2019-05-26-01:55:05.056939,0.304,-0.172,10.112,6.700,-6.300,-10.900,-0.922,2.906,-0.141
2019-05-26-01:55:05.166621,0.297,-0.172,10.114,-13.600,-3.300,64.800,-1.086,2.734,-0.148
2019-05-26-01:55:05.276143,0.299,-0.187,10.110,-20.200,-9.900,-13.800,-0.461,2.906,-0.234
2019-05-26-01:55:05.386197,0.306,-0.199,10.117,-2.700,-0.600,69.600,-1.094,2.750,0.016
2019-05-26-01:55:05.496072,0.292,-0.160,10.134,-13.300,-8.800,-19.900,-1.227,2.844,-0.141
2019-05-26-01:55:05.607812,0.304,-0.177,10.122,-23.600,-4.000,61.900,-1.078,2.578,0.109
2019-05-26-01:55:05.717444,0.304,-0.170,10.124,14.600,-4.600,4.100,-1.188,3.023,-0.188
2019-05-26-01:55:05.827182,0.304,-0.175,10.124,-42.600,-11.100,11.400,-1.031,2.531,0.062
2019-05-26-01:55:05.936936,0.297,-0.167,10.129,-11.100,-0.900,72.400,-1.016,2.961,0.125
2019-05-26-01:55:06.046656,0.297,-0.189,10.124,20.200,-3.000,16.200,-0.781,2.648,-0.023
2019-05-26-01:55:06.156648,0.299,-0.156,10.126,-16.100,-10.100,-19.400,-1.047,2.672,-0.141
2019-05-26-01:55:06.266382,0.306,-0.182,10.131,-42.600,-10.400,21.300,-0.750,2.852,-0.164
2019-05-26-01:55:06.376236,0.345,-0.134,9.973,-32.000,-6.800,53.300,-1.141,2.625,-0.258
2019-05-26-01:55:06.486024,0.294,-0.194,10.136,-6.900,-2.400,64.900,-0.820,2.828,-0.047
2019-05-26-01:55:06.596129,0.325,-0.170,10.122,15.900,-1.100,38.500,-1.305,2.891,-0.164
2019-05-26-01:55:06.705834,0.304,-0.175,10.134,16.100,-1.200,42.600,-1.211,2.625,-0.125
2019-05-26-01:55:06.815459,0.290,-0.172,10.102,-4.000,-2.300,63.400,-1.117,2.648,-0.305
2019-05-26-01:55:06.925218,0.297,-0.170,10.114,-21.100,-4.300,61.900,-1.141,2.656,-0.297
2019-05-26-01:55:07.034822,0.294,-0.184,10.119,-6.000,-2.500,64.900,-0.758,3.000,-0.070
2019-05-26-01:55:07.144465,0.294,-0.184,10.134,-5.300,-7.900,-17.300,-1.164,2.594,-0.031
2019-05-26-01:55:07.254007,0.301,-0.160,10.112,12.000,-7.000,26.300,-0.852,2.766,-0.008
2019-05-26-01:55:07.363908,0.304,-0.177,10.131,-27.700,-2.700,69.000,-1.156,2.625,-0.320
2019-05-26-01:55:07.473772,0.309,-0.182,10.105,-37.700,-4.900,31.700,-1.086,2.805,-0.258
2019-05-26-01:55:07.583607,0.299,-0.187,10.143,14.200,-5.600,14.800,-1.000,2.648,0.039
2019-05-26-01:55:07.693263,0.328,-0.165,10.155,1.200,-7.200,-2.400,-0.898,2.758,-0.148
2019-05-26-01:55:07.807223,0.287,-0.189,10.122,-2.500,-4.400,39.600,-0.977,2.672,0.039
2019-05-26-01:55:07.917124,0.285,-0.175,10.102,4.400,-6.100,21.400,-1.031,2.586,0.086
2019-05-26-01:55:08.026757,0.330,-0.144,10.110,-25.600,-7.300,17.300,-1.039,2.797,0.008
2019-05-26-01:55:08.136446,0.335,-0.170,10.150,5.900,-7.000,8.000,-1.133,2.867,-0.031
2019-05-26-01:55:08.246087,0.270,-0.201,10.086,1.900,-5.500,21.100,-1.070,2.711,-0.094
2019-05-26-01:55:08.355842,0.345,-0.153,10.119,5.800,-5.100,16.300,-0.750,2.805,-0.250
2019-05-26-01:55:08.465479,0.285,-0.194,10.105,-8.200,-6.800,6.100,-0.742,2.609,-0.070
2019-05-26-01:55:08.575467,0.282,-0.213,10.143,-25.200,-7.300,25.800,-1.008,2.781,-0.117
2019-05-26-01:55:08.685143,0.342,-0.115,10.102,-5.500,-3.400,39.400,-0.727,2.719,-0.180
2019-05-26-01:55:08.794777,0.266,-0.163,10.129,-0.100,-21.600,31.100,-1.125,2.516,0.109
2019-05-26-01:55:08.904502,0.354,-0.124,10.146,-7.800,-14.700,70.100,-1.016,2.758,-0.344
2019-05-26-01:55:09.014639,0.311,-0.158,10.134,2.000,-19.900,27.500,-0.945,2.758,-0.234
2019-05-26-01:55:09.124337,0.287,-0.215,10.131,-3.600,-18.700,72.300,-0.711,2.617,0.086
2019-05-26-01:55:09.233968,0.292,-0.208,10.148,-4.500,-17.300,33.600,-0.805,2.695,-0.117
2019-05-26-01:55:09.343668,0.340,-0.120,10.069,0.200,-18.900,59.000,-1.289,2.828,-0.273
2019-05-26-01:55:09.453513,0.330,-0.115,10.071,-8.800,-19.700,41.100,-1.008,2.828,-0.102
2019-05-26-01:55:09.563447,0.263,-0.194,10.076,9.400,-13.800,54.900,-0.859,2.625,0.086
2019-05-26-01:55:09.673200,0.285,-0.239,10.155,-18.500,-13.900,60.500,-1.148,2.727,0.031
2019-05-26-01:55:09.783151,0.304,-0.158,10.129,1.900,-13.000,34.700,-0.719,2.672,-0.180
2019-05-26-01:55:09.892999,0.342,-0.120,10.105,-8.200,-15.600,69.700,-1.086,2.609,-0.125
2019-05-26-01:55:10.002790,0.318,-0.141,10.122,-3.400,-19.900,32.200,-0.875,2.719,-0.125
2019-05-26-01:55:10.112475,0.282,-0.203,10.136,1.300,-16.500,37.100,-1.234,2.766,0.008
2019-05-26-01:55:10.222561,0.285,-0.230,10.158,-2.100,-19.900,62.000,-0.820,2.625,-0.094
2019-05-26-01:55:10.332355,0.294,-0.156,10.124,-13.300,-17.000,43.400,-1.383,2.883,-0.227
2019-05-26-01:55:10.442088,0.337,-0.127,10.105,12.200,-18.300,54.500,-1.188,2.578,0.031
2019-05-26-01:55:10.551855,0.297,-0.160,10.119,-16.100,-15.000,68.000,-1.102,2.727,0.102
2019-05-26-01:55:10.661512,0.306,-0.196,10.138,5.600,-21.300,39.500,-1.188,2.820,-0.070
2019-05-26-01:55:10.771108,0.273,-0.227,10.177,1.400,-17.900,69.300,-1.250,2.781,-0.234
2019-05-26-01:55:10.880897,0.321,-0.196,10.107,-9.900,-22.300,43.600,-0.922,2.820,0.008
2019-05-26-01:55:10.990929,0.342,-0.132,10.112,9.000,-15.200,46.800,-1.445,2.758,-0.234
2019-05-26-01:55:11.100627,0.297,-0.144,10.117,-10.600,-18.400,68.900,-0.945,2.422,0.008
2019-05-26-01:55:11.210199,0.282,-0.220,10.122,-2.300,-19.200,31.600,-1.141,2.914,-0.180
2019-05-26-01:55:11.319789,0.263,-0.232,10.179,2.200,-17.900,68.100,-1.164,2.555,0.148
2019-05-26-01:55:11.429794,0.323,-0.134,10.107,-12.600,-17.200,50.200,-1.086,2.680,-0.141
2019-05-26-01:55:11.539563,0.275,-0.179,10.136,8.300,-15.000,45.600,-0.984,2.523,-0.031
2019-05-26-01:55:11.649160,0.280,-0.242,10.181,-8.400,-18.800,74.600,-0.891,2.633,-0.078
2019-05-26-01:55:11.758878,0.280,-0.206,10.146,0.600,-21.000,35.100,-0.898,2.734,-0.031
2019-05-26-01:55:11.868646,0.337,-0.139,10.083,0.900,-15.200,60.200,-0.914,2.586,-0.031
2019-05-26-01:55:11.978274,0.321,-0.112,10.117,-16.500,-18.300,49.900,-0.727,2.867,-0.008
2019-05-26-01:55:12.087813,0.301,-0.179,10.112,14.100,-19.100,45.400,-0.578,2.867,-0.078
2019-05-26-01:55:12.197773,0.275,-0.254,10.134,-9.300,-15.100,74.800,-1.094,2.836,0.039
2019-05-26-01:55:12.307469,0.299,-0.211,10.160,-10.800,-19.600,65.700,-1.008,3.047,0.266
2019-05-26-01:55:12.417273,0.347,-0.132,10.102,8.100,-21.300,35.000,-1.086,2.594,-0.180
2019-05-26-01:55:12.527073,0.347,-0.098,10.105,1.100,-17.000,72.100,-1.062,2.594,-0.320
2019-05-26-01:55:12.637159,0.294,-0.187,10.141,-7.100,-23.500,49.900,-1.156,2.891,-0.117
2019-05-26-01:55:12.746815,0.285,-0.225,10.196,15.900,-24.400,52.200,-0.992,2.680,-0.031
2019-05-26-01:55:12.862775,0.294,-0.227,10.069,-7.700,-21.000,30.000,-1.094,2.672,-0.008
2019-05-26-01:55:12.972530,0.333,-0.165,10.114,11.700,-25.100,60.000,-0.773,2.523,-0.250
2019-05-26-01:55:13.082106,0.304,-0.127,10.124,-17.700,-14.800,50.900,-1.039,2.719,0.008
2019-05-26-01:55:13.191656,0.301,-0.182,10.126,16.100,-19.900,48.000,-0.773,2.828,-0.180
2019-05-26-01:55:13.301186,0.275,-0.218,10.196,-13.600,-15.900,70.200,-1.164,2.906,0.055
2019-05-26-01:55:13.411162,0.301,-0.196,10.136,1.500,-22.500,42.800,-0.945,2.539,0.156
2019-05-26-01:55:13.520939,0.337,-0.144,10.091,-2.400,-12.800,59.100,-0.781,2.688,0.078
2019-05-26-01:55:13.630847,0.325,-0.103,10.088,-13.600,-16.000,49.600,-0.906,2.820,0.016
2019-05-26-01:55:13.743581,0.290,-0.182,10.126,9.500,-17.400,41.900,-0.625,2.953,-0.227
2019-05-26-01:55:13.853390,0.299,-0.227,10.193,-7.100,-18.600,77.500,-0.703,2.906,-0.148
2019-05-26-01:55:13.965052,0.311,-0.170,10.105,-1.000,-16.200,41.600,-1.312,2.719,-0.164
2019-05-26-01:55:14.074718,0.294,-0.127,10.122,-2.400,-20.800,58.000,-1.305,2.547,-0.188
2019-05-26-01:55:14.184382,0.311,-0.127,10.100,-16.200,-13.000,32.200,-1.070,2.844,-0.047
2019-05-26-01:55:14.294396,0.292,-0.196,10.138,3.000,-6.600,25.800,-0.562,2.734,-0.164
2019-05-26-01:55:14.404556,0.254,-0.239,10.160,-23.700,-4.900,43.200,-0.898,2.711,0.148
2019-05-26-01:55:14.514452,0.261,-0.237,10.143,-5.400,-8.400,11.400,-0.938,2.648,-0.203
2019-05-26-01:55:14.624489,0.328,-0.156,10.136,-10.200,-6.400,39.800,-1.008,2.969,-0.094
2019-05-26-01:55:14.734203,0.337,-0.127,10.081,-18.100,-7.700,20.200,-1.070,2.695,-0.148
2019-05-26-01:55:14.843915,0.297,-0.175,10.146,2.100,-4.400,25.900,-1.016,2.688,0.055
2019-05-26-01:55:14.953962,0.256,-0.254,10.205,-21.400,-6.000,43.700,-1.195,2.672,0.125
2019-05-26-01:55:15.063625,0.278,-0.213,10.134,-7.400,-7.800,10.800,-1.117,2.742,-0.023
2019-05-26-01:55:15.173435,0.313,-0.122,10.112,-9.500,-7.300,41.000,-1.188,2.594,-0.125
2019-05-26-01:55:15.283128,0.333,-0.110,10.081,-13.900,-4.900,46.400,-1.023,2.930,-0.078
2019-05-26-01:55:15.392949,0.285,-0.179,10.122,-16.900,-7.600,15.000,-0.562,2.562,-0.164
2019-05-26-01:55:15.502714,0.261,-0.223,10.150,-2.600,-6.000,29.100,-1.281,2.906,-0.055
2019-05-26-01:55:15.612430,0.297,-0.211,10.122,-24.400,-6.400,34.700,-1.180,2.609,-0.148
2019-05-26-01:55:15.722053,0.335,-0.136,10.138,-2.000,-7.400,10.100,-1.211,3.000,-0.148
2019-05-26-01:55:15.832077,0.330,-0.117,10.071,-10.800,-3.800,45.100,-1.062,2.648,-0.203
2019-05-26-01:55:15.941837,0.297,-0.199,10.143,-21.800,-7.600,20.700,-0.680,2.852,-0.102
2019-05-26-01:55:16.051441,0.244,-0.218,10.167,-0.600,-7.000,23.900,-1.227,2.570,-0.078
2019-05-26-01:55:16.161358,0.299,-0.203,10.138,-23.300,-6.000,39.400,-1.117,2.711,-0.148
2019-05-26-01:55:16.271020,0.352,-0.120,10.136,-4.500,-7.000,9.500,-0.562,2.766,0.008
2019-05-26-01:55:16.380883,0.311,-0.103,10.069,-8.300,-3.400,42.500,-0.875,2.648,-0.188
2019-05-26-01:55:16.490721,0.278,-0.148,10.162,-23.900,-7.400,24.300,-0.750,2.750,0.031
2019-05-26-01:55:16.600547,0.309,-0.160,10.141,-0.300,-6.200,18.900,-1.039,2.867,-0.227
2019-05-26-01:55:16.710194,0.333,-0.120,10.110,-21.900,-5.400,41.400,-1.086,2.656,-0.250
2019-05-26-01:55:16.819798,0.318,-0.148,10.122,-7.700,-7.600,8.100,-0.891,2.797,-0.117
2019-05-26-01:55:16.929580,0.273,-0.218,10.110,-4.400,-3.800,41.400,-1.023,2.930,0.125
2019-05-26-01:55:17.039636,0.275,-0.242,10.131,-25.200,-5.900,30.700,-1.289,2.711,0.008
2019-05-26-01:55:17.149277,0.316,-0.172,10.112,-0.800,-6.300,13.300,-1.117,2.914,-0.031
2019-05-26-01:55:17.258916,0.335,-0.136,10.119,-18.600,-5.600,41.200,-1.766,2.633,-0.047
2019-05-26-01:55:17.369024,0.292,-0.134,10.134,-12.100,-7.900,11.500,-0.992,2.586,-0.141
2019-05-26-01:55:17.478823,0.275,-0.211,10.138,-1.700,-4.100,35.700,-1.203,2.695,-0.141
2019-05-26-01:55:17.588515,0.273,-0.244,10.167,-25.100,-5.400,36.700,-1.250,2.734,-0.055
2019-05-26-01:55:17.698198,0.301,-0.175,10.119,-21.500,-7.600,23.300,-1.039,2.891,-0.180
2019-05-26-01:55:17.807770,0.333,-0.136,10.098,3.200,-5.700,20.100,-0.828,2.633,-0.297
2019-05-26-01:55:17.921360,0.306,-0.141,10.117,-17.100,-7.100,15.400,-0.773,2.953,-0.070
2019-05-26-01:55:18.031036,0.273,-0.201,10.122,1.500,-5.200,30.400,-0.820,2.508,-0.008
2019-05-26-01:55:18.140672,0.285,-0.225,10.169,-23.900,-5.100,42.500,-0.797,2.734,-0.125
2019-05-26-01:55:18.250733,0.292,-0.196,10.134,-6.600,-7.200,8.900,-1.125,2.664,0.031
2019-05-26-01:55:18.360595,0.340,-0.136,10.083,-10.600,-5.900,40.600,-1.508,2.766,-0.125
2019-05-26-01:55:18.470267,0.328,-0.144,10.079,-19.800,-7.700,20.300,-0.891,2.539,-0.117
2019-05-26-01:55:18.580298,0.287,-0.189,10.124,-16.200,-8.300,13.600,-0.680,2.789,0.234
2019-05-26-01:55:18.689986,0.254,-0.220,10.201,-2.200,-6.300,33.500,-1.359,2.656,-0.188
2019-05-26-01:55:18.799615,0.297,-0.215,10.122,-24.400,-6.300,32.500,-0.727,2.586,-0.023
2019-05-26-01:55:18.909399,0.330,-0.120,10.098,-2.800,-6.300,10.100,-1.047,2.734,-0.117
2019-05-26-01:55:19.019146,0.294,-0.122,10.102,-10.800,-3.400,45.900,-0.859,2.578,0.031
2019-05-26-01:55:19.129103,0.292,-0.167,10.110,-20.200,-7.600,20.400,-1.227,2.609,-0.078
2019-05-26-01:55:19.238930,0.270,-0.230,10.181,-0.200,-6.500,23.400,-1.117,2.602,0.102
2019-05-26-01:55:19.351142,0.290,-0.203,10.129,-23.200,-6.100,37.600,-1.008,2.594,-0.117
2019-05-26-01:55:19.461080,0.349,-0.146,10.105,-4.800,-6.900,10.800,-0.719,2.867,-0.148
2019-05-26-01:55:19.570921,0.321,-0.112,10.117,-5.800,-3.700,42.400,-1.094,2.586,-0.094
2019-05-26-01:55:19.680718,0.309,-0.177,10.107,-23.000,-6.200,26.400,-0.828,2.586,-0.188
2019-05-26-01:55:19.790745,0.282,-0.223,10.155,0.000,-6.000,16.900,-1.297,2.859,0.109
2019-05-26-01:55:19.900611,0.275,-0.220,10.114,-19.900,-5.300,42.600,-1.305,2.586,-0.031
2019-05-26-01:55:20.010360,0.325,-0.158,10.098,-11.100,-7.700,10.600,-1.070,2.766,-0.297
