Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-01:45:07.205535,0.294,-0.160,10.126,-6.700,-13.900,-6.800,-0.969,2.664,0.188
2019-05-26-01:45:07.315119,0.297,-0.177,10.126,-7.700,-14.400,-5.900,-0.984,2.570,-0.070
2019-05-26-01:45:07.424750,0.301,-0.160,10.117,-7.100,-14.500,-5.900,-1.250,2.523,0.008
2019-05-26-01:45:07.534493,0.299,-0.167,10.138,-7.900,-13.900,-4.300,-1.133,2.633,-0.234
2019-05-26-01:45:07.644487,0.290,-0.141,10.119,-6.600,-14.800,-7.400,-0.664,2.602,0.055
2019-05-26-01:45:07.754117,0.299,-0.158,10.150,-7.200,-13.400,-7.200,-1.195,2.641,0.062
2019-05-26-01:45:07.864006,0.280,-0.160,10.134,-8.400,-14.400,-6.700,-1.047,2.594,-0.164
2019-05-26-01:45:07.975723,0.290,-0.156,10.119,-7.300,-14.500,-7.200,-0.891,2.711,-0.188
2019-05-26-01:45:08.085598,0.294,-0.177,10.148,-6.300,-13.500,-5.500,-1.094,3.016,-0.180
2019-05-26-01:45:08.195190,0.299,-0.158,10.126,-7.100,-13.700,-7.200,-1.016,2.656,-0.305
2019-05-26-01:45:08.304703,0.292,-0.153,10.134,-7.900,-14.200,-6.100,-1.227,2.680,-0.102
2019-05-26-01:45:08.414651,0.294,-0.156,10.122,-7.700,-15.200,-6.200,-1.062,2.844,-0.125
2019-05-26-01:45:08.524602,0.287,-0.160,10.122,-7.100,-13.800,-6.300,-0.727,2.719,-0.055
2019-05-26-01:45:08.634227,0.292,-0.153,10.119,-7.700,-12.600,-6.300,-1.188,2.633,-0.180
2019-05-26-01:45:08.744391,0.282,-0.165,10.110,-8.900,-14.100,-6.700,-0.586,2.680,-0.117
2019-05-26-01:45:08.854144,0.301,-0.146,10.117,-7.400,-14.400,-6.300,-0.992,2.711,0.016
2019-05-26-01:45:08.963883,0.292,-0.158,10.124,-7.200,-13.800,-6.200,-1.188,2.805,-0.078
2019-05-26-01:45:09.073658,0.306,-0.144,10.129,-7.300,-14.700,-6.000,-1.031,2.906,0.109
2019-05-26-01:45:09.183259,0.273,-0.160,10.124,-6.500,-14.300,-6.700,-1.312,2.828,-0.227
2019-05-26-01:45:09.292768,0.287,-0.165,10.124,-6.900,-13.200,-6.600,-0.820,2.758,-0.180
2019-05-26-01:45:09.402377,0.290,-0.148,10.146,-7.000,-13.500,-6.500,-1.031,2.758,0.016
2019-05-26-01:45:09.512164,0.294,-0.148,10.119,-7.200,-14.500,-6.800,-1.070,2.922,0.016
2019-05-26-01:45:09.622269,0.306,-0.156,10.138,-8.500,-13.900,-6.000,-1.180,2.781,-0.023
2019-05-26-01:45:09.731973,0.292,-0.151,10.122,-7.600,-13.900,-6.600,-1.328,2.633,-0.102
2019-05-26-01:45:09.841572,0.275,-0.153,10.110,-9.000,-14.000,-5.700,-0.844,2.680,-0.227
2019-05-26-01:45:09.951726,0.282,-0.160,10.110,-8.400,-13.900,-4.500,-1.070,2.758,-0.281
2019-05-26-01:45:10.061549,0.309,-0.158,10.119,-7.700,-12.300,-5.300,-0.836,2.906,0.039
2019-05-26-01:45:10.171150,0.306,-0.153,10.114,-7.700,-14.300,-6.800,-1.047,2.789,0.102
2019-05-26-01:45:10.280712,0.290,-0.144,10.112,-7.200,-13.600,-5.600,-0.938,2.852,-0.070
2019-05-26-01:45:10.390332,0.294,-0.141,10.129,-6.500,-13.700,-7.000,-0.898,2.477,-0.234
2019-05-26-01:45:10.500282,0.287,-0.163,10.119,-8.000,-14.800,-5.000,-0.867,2.742,-0.117
2019-05-26-01:45:10.610055,0.290,-0.144,10.136,-7.100,-13.700,-5.600,-0.719,2.914,-0.164
2019-05-26-01:45:10.719652,0.304,-0.148,10.126,-7.600,-14.000,-5.800,-1.164,2.727,0.016
2019-05-26-01:45:10.829572,0.292,-0.156,10.112,-6.400,-14.100,-7.000,-1.039,2.680,-0.273
2019-05-26-01:45:10.939165,0.280,-0.160,10.117,-8.000,-14.200,-7.100,-0.883,2.711,0.234
2019-05-26-01:45:11.048995,0.301,-0.151,10.138,-6.700,-14.000,-5.900,-1.016,2.758,0.062
2019-05-26-01:45:11.158919,0.294,-0.170,10.119,-7.200,-14.400,-6.100,-0.859,2.711,0.078
2019-05-26-01:45:11.268622,0.309,-0.146,10.126,-8.500,-13.800,-6.200,-0.945,2.820,-0.125
2019-05-26-01:45:11.378143,0.297,-0.160,10.138,-8.200,-12.700,-5.800,-0.484,2.859,0.062
2019-05-26-01:45:11.487782,0.292,-0.163,10.126,-7.200,-14.400,-5.400,-0.773,2.680,-0.023
2019-05-26-01:45:11.597558,0.297,-0.170,10.122,-8.700,-13.900,-5.700,-1.016,2.648,-0.328
2019-05-26-01:45:11.707158,0.290,-0.163,10.148,-6.900,-13.200,-5.600,-1.039,2.594,-0.070
2019-05-26-01:45:11.816794,0.299,-0.151,10.136,-6.700,-13.700,-6.700,-1.039,2.648,-0.273
2019-05-26-01:45:11.926294,0.304,-0.156,10.124,-7.300,-14.900,-8.400,-0.531,2.680,-0.055
2019-05-26-01:45:12.036154,0.297,-0.153,10.124,-7.100,-14.600,-5.800,-0.797,2.633,-0.117
2019-05-26-01:45:12.145762,0.299,-0.151,10.107,-7.800,-13.200,-5.600,-1.312,2.719,-0.023
2019-05-26-01:45:12.255323,0.280,-0.153,10.114,-7.200,-13.400,-5.500,-1.141,2.703,0.031
2019-05-26-01:45:12.365188,0.301,-0.160,10.134,-7.200,-14.400,-5.700,-1.352,2.695,-0.406
2019-05-26-01:45:12.474890,0.287,-0.163,10.131,-7.800,-15.200,-5.400,-0.969,2.797,-0.125
2019-05-26-01:45:12.584743,0.292,-0.151,10.119,-8.000,-13.500,-6.000,-1.180,2.906,0.008
2019-05-26-01:45:12.694334,0.290,-0.163,10.110,-8.100,-15.100,-7.200,-0.945,2.969,-0.117
2019-05-26-01:45:12.803992,0.297,-0.153,10.117,-6.400,-13.100,-6.500,-1.117,2.875,0.031
2019-05-26-01:45:12.913946,0.309,-0.160,10.112,-7.100,-13.600,-5.900,-0.578,2.977,-0.141
2019-05-26-01:45:13.023780,0.301,-0.163,10.117,-6.600,-13.500,-6.400,-1.328,2.820,-0.320
2019-05-26-01:45:13.133443,0.285,-0.151,10.122,-8.800,-13.700,-6.700,-1.227,2.648,-0.117
2019-05-26-01:45:13.243383,0.278,-0.160,10.119,-6.700,-15.200,-5.800,-1.008,2.609,-0.078
2019-05-26-01:45:13.352987,0.287,-0.158,10.117,-6.900,-14.200,-6.400,-1.289,2.719,-0.125
2019-05-26-01:45:13.462639,0.311,-0.134,10.126,-7.500,-13.200,-5.800,-0.523,2.648,-0.055
2019-05-26-01:45:13.572629,0.311,-0.151,10.105,-7.500,-14.100,-5.700,-1.156,2.766,-0.055
2019-05-26-01:45:13.682595,0.282,-0.153,10.124,-7.500,-12.900,-6.600,-1.305,2.586,-0.188
2019-05-26-01:45:13.792328,0.297,-0.136,10.129,-8.000,-13.000,-5.200,-0.914,2.648,-0.250
2019-05-26-01:45:13.902023,0.285,-0.160,10.117,-6.900,-14.400,-6.100,-1.016,2.719,-0.070
2019-05-26-01:45:14.011806,0.294,-0.156,10.131,-7.300,-13.200,-5.100,-0.719,2.734,-0.117
2019-05-26-01:45:14.121485,0.285,-0.153,10.117,-7.400,-13.900,-5.200,-0.875,2.773,0.031
2019-05-26-01:45:14.231051,0.278,-0.156,10.110,-7.400,-13.600,-5.800,-1.039,2.766,-0.180
2019-05-26-01:45:14.340598,0.299,-0.153,10.119,-6.700,-14.000,-5.100,-0.828,2.633,-0.305
2019-05-26-01:45:14.450498,0.292,-0.158,10.136,-7.600,-13.300,-6.100,-1.125,2.625,0.055
2019-05-26-01:45:14.560417,0.297,-0.163,10.131,-7.000,-13.800,-6.600,-1.266,2.750,0.086
2019-05-26-01:45:14.670032,0.278,-0.156,10.119,-8.300,-14.600,-5.500,-0.781,2.953,-0.102
2019-05-26-01:45:14.779968,0.294,-0.165,10.134,-7.400,-13.900,-6.600,-0.945,2.734,-0.023
2019-05-26-01:45:14.889593,0.285,-0.158,10.119,-7.100,-14.100,-6.400,-0.898,2.750,0.086
2019-05-26-01:45:14.999193,0.287,-0.148,10.136,-7.000,-14.200,-4.800,-0.742,2.570,-0.406
2019-05-26-01:45:15.108958,0.294,-0.163,10.158,-7.700,-13.800,-6.600,-1.000,2.492,0.078
2019-05-26-01:45:15.218637,0.299,-0.141,10.105,-7.900,-13.900,-4.400,-1.430,2.656,-0.180
2019-05-26-01:45:15.328180,0.285,-0.151,10.134,-7.900,-12.700,-4.800,-0.969,2.711,-0.297
2019-05-26-01:45:15.437772,0.287,-0.148,10.134,-5.800,-14.200,-5.200,-1.070,2.430,0.031
2019-05-26-01:45:15.547560,0.294,-0.148,10.119,-7.000,-14.800,-5.700,-0.875,2.758,-0.234
2019-05-26-01:45:15.657586,0.292,-0.148,10.124,-7.400,-14.700,-6.400,-0.742,2.570,-0.258
2019-05-26-01:45:15.767471,0.309,-0.151,10.117,-7.800,-14.200,-6.400,-0.820,2.758,-0.320
2019-05-26-01:45:15.877158,0.297,-0.141,10.129,-6.800,-13.400,-6.300,-1.094,2.625,-0.047
2019-05-26-01:45:15.987120,0.301,-0.160,10.126,-6.000,-13.300,-6.300,-0.453,2.680,-0.031
2019-05-26-01:45:16.096916,0.311,-0.139,10.122,-7.300,-14.300,-5.400,-1.195,2.617,0.062
2019-05-26-01:45:16.206666,0.316,-0.153,10.112,-6.900,-14.500,-5.800,-0.898,2.547,-0.344
2019-05-26-01:45:16.318281,0.297,-0.153,10.112,-7.300,-13.400,-5.800,-1.453,2.648,-0.141
2019-05-26-01:45:16.427980,0.301,-0.136,10.122,-7.100,-12.500,-6.800,-1.062,2.680,-0.164
2019-05-26-01:45:16.537723,0.311,-0.148,10.117,-7.800,-15.200,-7.100,-1.312,2.867,-0.273
2019-05-26-01:45:16.647309,0.292,-0.148,10.138,-7.700,-14.400,-6.600,-1.156,2.648,-0.180
2019-05-26-01:45:16.758404,0.287,-0.153,10.150,-6.900,-14.100,-6.400,-1.312,2.516,0.086
2019-05-26-01:45:16.868514,0.294,-0.151,10.105,-7.600,-14.400,-6.200,-1.266,2.594,-0.094
2019-05-26-01:45:16.978271,0.316,-0.127,10.138,-6.900,-13.300,-8.100,-0.727,2.484,-0.023
2019-05-26-01:45:17.088239,0.321,-0.158,10.126,-7.400,-14.000,-6.800,-1.008,2.781,-0.188
2019-05-26-01:45:17.198228,0.282,-0.139,10.129,-6.000,-15.000,-5.800,-1.242,2.555,0.055
2019-05-26-01:45:17.308109,0.287,-0.170,10.124,-6.900,-14.100,-6.000,-0.867,2.625,-0.117
2019-05-26-01:45:17.417880,0.287,-0.148,10.112,-6.400,-14.200,-5.800,-0.820,2.742,-0.094
2019-05-26-01:45:17.527841,0.285,-0.167,10.112,-6.800,-15.000,-5.000,-0.578,2.844,-0.258
2019-05-26-01:45:17.637529,0.292,-0.151,10.119,-7.600,-13.600,-6.200,-1.047,2.477,0.055
2019-05-26-01:45:17.747241,0.290,-0.156,10.119,-6.900,-13.400,-6.000,-1.289,2.797,-0.227
2019-05-26-01:45:17.857069,0.309,-0.122,10.112,-6.300,-14.000,-4.500,-0.867,2.734,-0.070
2019-05-26-01:45:17.967357,0.297,-0.160,10.102,-6.400,-14.700,-6.200,-1.289,2.961,0.039
2019-05-26-01:45:18.077252,0.304,-0.151,10.134,-7.300,-13.600,-6.700,-1.359,2.656,-0.180
2019-05-26-01:45:18.186867,0.278,-0.163,10.119,-7.600,-14.100,-5.400,-1.133,2.656,-0.273
2019-05-26-01:45:18.296467,0.282,-0.148,10.107,-6.700,-14.400,-6.200,-1.047,2.805,-0.148
2019-05-26-01:45:18.406454,0.273,-0.153,10.131,-7.500,-15.200,-5.600,-0.695,2.719,-0.234
2019-05-26-01:45:18.516520,0.299,-0.151,10.122,-8.100,-14.600,-6.200,-0.875,2.969,-0.203
2019-05-26-01:45:18.626491,0.297,-0.158,10.126,-7.700,-13.100,-7.500,-0.672,2.656,-0.203
2019-05-26-01:45:18.736196,0.287,-0.148,10.114,-7.200,-13.600,-5.300,-0.727,2.633,-0.203
2019-05-26-01:45:18.845783,0.301,-0.151,10.114,-7.000,-13.200,-6.300,-1.242,2.750,0.031
2019-05-26-01:45:18.955369,0.280,-0.151,10.122,-7.800,-14.000,-5.700,-0.977,2.727,0.039
2019-05-26-01:45:19.065152,0.297,-0.165,10.112,-7.500,-14.100,-6.000,-0.992,2.562,0.156
2019-05-26-01:45:19.175155,0.273,-0.156,10.129,-7.300,-14.000,-6.000,-0.984,2.586,-0.211
2019-05-26-01:45:19.284767,0.297,-0.146,10.126,-8.200,-13.800,-5.200,-1.281,2.648,-0.258
2019-05-26-01:45:19.394510,0.301,-0.146,10.141,-8.200,-13.700,-5.400,-1.109,2.719,-0.203
2019-05-26-01:45:19.504457,0.301,-0.141,10.126,-7.700,-13.800,-6.100,-1.406,2.875,0.055
2019-05-26-01:45:19.614501,0.280,-0.153,10.107,-7.800,-13.200,-5.700,-0.891,2.766,-0.008
2019-05-26-01:45:19.724135,0.294,-0.146,10.134,-7.100,-13.700,-4.500,-1.031,2.789,0.039
2019-05-26-01:45:19.833777,0.280,-0.132,10.134,-7.200,-13.600,-7.000,-1.016,2.711,0.008
2019-05-26-01:45:19.943317,0.287,-0.160,10.136,-7.500,-13.900,-5.400,-0.750,2.977,-0.008
2019-05-26-01:45:20.053108,0.294,-0.167,10.136,-7.600,-15.200,-5.200,-0.828,2.766,-0.078
2019-05-26-01:45:20.162739,0.304,-0.139,10.134,-6.600,-13.500,-6.800,-0.898,2.742,-0.141
2019-05-26-01:45:20.272305,0.287,-0.153,10.136,-6.900,-13.900,-6.800,-1.227,2.852,-0.227
2019-05-26-01:45:20.382250,0.311,-0.163,10.119,-7.200,-13.700,-5.300,-0.914,2.734,-0.320
2019-05-26-01:45:20.492087,0.297,-0.136,10.122,-7.600,-13.200,-7.500,-1.180,2.633,-0.281
2019-05-26-01:45:20.602121,0.297,-0.158,10.110,-8.100,-14.100,-5.900,-0.945,2.672,-0.250
2019-05-26-01:45:20.711773,0.304,-0.151,10.138,-7.800,-13.600,-6.100,-1.023,2.719,-0.188
2019-05-26-01:45:20.821765,0.309,-0.158,10.100,-6.900,-13.200,-4.400,-0.672,2.648,-0.188
2019-05-26-01:45:20.931392,0.294,-0.144,10.131,-7.300,-13.400,-7.000,-1.023,2.844,-0.008
2019-05-26-01:45:21.041227,0.294,-0.156,10.141,-7.400,-13.100,-7.700,-0.836,2.578,0.031
2019-05-26-01:45:21.150816,0.294,-0.148,10.134,-8.400,-13.600,-5.700,-0.766,2.844,-0.211
2019-05-26-01:45:21.260414,0.306,-0.151,10.138,-7.800,-13.300,-5.900,-1.164,2.656,-0.180
2019-05-26-01:45:21.369926,0.301,-0.163,10.136,-7.500,-14.100,-5.900,-0.828,2.797,-0.164
2019-05-26-01:45:21.479759,0.275,-0.144,10.134,-7.600,-13.900,-7.100,-0.984,2.695,-0.117
2019-05-26-01:45:21.589675,0.301,-0.146,10.119,-8.500,-14.000,-6.000,-1.016,2.719,-0.148
2019-05-26-01:45:21.699268,0.292,-0.156,10.124,-8.000,-14.200,-6.000,-1.117,2.883,-0.203
2019-05-26-01:45:21.808877,0.285,-0.156,10.141,-7.200,-13.100,-6.200,-0.648,2.609,-0.367
2019-05-26-01:45:21.918498,0.285,-0.151,10.107,-7.600,-14.600,-6.300,-0.984,2.758,-0.148
2019-05-26-01:45:22.028460,0.292,-0.141,10.136,-7.300,-13.200,-5.700,-0.867,2.523,-0.141
2019-05-26-01:45:22.138162,0.306,-0.153,10.138,-6.700,-13.900,-5.400,-1.172,2.711,0.039
2019-05-26-01:45:22.247801,0.301,-0.151,10.136,-8.200,-14.900,-5.500,-0.750,2.734,-0.148
2019-05-26-01:45:22.357333,0.299,-0.156,10.129,-7.900,-14.000,-5.600,-1.531,2.594,-0.203
2019-05-26-01:45:22.467020,0.280,-0.172,10.131,-7.400,-13.200,-5.400,-0.914,2.672,-0.258
2019-05-26-01:45:22.576847,0.287,-0.148,10.134,-6.900,-13.200,-7.100,-1.281,2.547,-0.125
2019-05-26-01:45:22.686404,0.309,-0.146,10.110,-7.600,-14.100,-6.700,-1.141,2.461,-0.125
2019-05-26-01:45:22.796452,0.301,-0.146,10.110,-7.500,-13.600,-5.800,-0.898,2.852,-0.250
2019-05-26-01:45:22.906403,0.297,-0.144,10.126,-8.500,-13.500,-4.200,-0.992,2.930,-0.297
2019-05-26-01:45:23.016314,0.301,-0.151,10.131,-6.800,-13.100,-6.000,-0.875,2.766,-0.227
2019-05-26-01:45:23.126138,0.287,-0.153,10.134,-6.700,-13.700,-6.100,-1.000,2.773,0.039
2019-05-26-01:45:23.236082,0.297,-0.144,10.112,-7.500,-14.500,-5.800,-0.898,2.609,-0.180
2019-05-26-01:45:23.345799,0.287,-0.160,10.126,-7.600,-13.600,-7.100,-0.680,2.570,-0.117
2019-05-26-01:45:23.455649,0.287,-0.148,10.122,-7.200,-14.500,-6.000,-0.969,2.742,0.008
2019-05-26-01:45:23.565636,0.292,-0.165,10.126,-7.100,-14.200,-7.400,-1.289,2.703,0.148
2019-05-26-01:45:23.675292,0.275,-0.156,10.102,-7.700,-13.700,-4.800,-1.305,2.570,-0.117
2019-05-26-01:45:23.784849,0.299,-0.156,10.100,-7.100,-14.000,-4.600,-1.422,2.781,-0.250
2019-05-26-01:45:23.894407,0.292,-0.151,10.126,-7.900,-14.500,-5.400,-0.586,2.422,-0.227
2019-05-26-01:45:24.004392,0.292,-0.160,10.117,-7.000,-14.100,-6.800,-0.914,2.609,-0.031
2019-05-26-01:45:24.114086,0.301,-0.151,10.129,-6.400,-13.400,-5.600,-1.094,2.469,0.102
2019-05-26-01:45:24.223734,0.292,-0.153,10.114,-6.700,-13.800,-6.500,-0.891,2.914,-0.180
2019-05-26-01:45:24.333263,0.294,-0.156,10.119,-7.200,-14.100,-6.700,-0.945,2.625,-0.055
2019-05-26-01:45:24.443085,0.299,-0.153,10.114,-6.400,-15.200,-7.200,-0.750,2.867,-0.203
2019-05-26-01:45:24.553018,0.297,-0.151,10.136,-7.000,-14.400,-6.600,-1.211,2.578,0.078
2019-05-26-01:45:24.662700,0.301,-0.151,10.122,-7.500,-14.500,-6.100,-1.289,2.930,-0.141
2019-05-26-01:45:24.774391,0.304,-0.141,10.129,-7.400,-15.100,-6.100,-1.117,2.930,-0.070
2019-05-26-01:45:24.884088,0.282,-0.141,10.129,-7.900,-14.600,-4.900,-0.695,2.930,-0.125
2019-05-26-01:45:24.993733,0.280,-0.172,10.129,-6.500,-13.600,-5.800,-1.094,2.844,-0.203
2019-05-26-01:45:25.103552,0.299,-0.165,10.141,-7.300,-13.600,-7.000,-0.734,2.578,0.109
2019-05-26-01:45:25.213566,0.304,-0.163,10.112,-7.300,-13.600,-7.100,-0.672,2.867,-0.102
2019-05-26-01:45:25.323162,0.306,-0.153,10.124,-7.000,-14.500,-6.500,-0.852,2.867,-0.164
2019-05-26-01:45:25.432896,0.290,-0.146,10.124,-7.000,-14.500,-6.200,-0.992,2.562,0.055
2019-05-26-01:45:25.542731,0.292,-0.148,10.134,-8.400,-13.700,-4.900,-1.250,2.680,-0.203
2019-05-26-01:45:25.652743,0.297,-0.151,10.136,-7.900,-13.400,-6.600,-0.609,2.836,0.039
2019-05-26-01:45:25.762372,0.301,-0.160,10.119,-8.100,-13.600,-6.700,-1.047,2.781,-0.094
2019-05-26-01:45:25.872048,0.301,-0.148,10.143,-7.900,-14.400,-4.800,-0.805,2.891,-0.344
2019-05-26-01:45:25.981969,0.301,-0.156,10.122,-8.000,-15.300,-6.000,-0.852,2.648,0.031
2019-05-26-01:45:26.091863,0.290,-0.163,10.124,-6.400,-13.900,-5.400,-1.312,2.562,-0.023
2019-05-26-01:45:26.201495,0.301,-0.144,10.124,-7.500,-13.200,-5.800,-1.500,2.836,0.039
2019-05-26-01:45:26.311047,0.294,-0.156,10.117,-7.100,-14.200,-4.500,-0.625,2.719,-0.117
2019-05-26-01:45:26.420949,0.318,-0.153,10.124,-7.500,-13.600,-5.800,-1.203,2.633,-0.031
2019-05-26-01:45:26.530795,0.299,-0.151,10.117,-7.900,-15.200,-7.100,-0.969,2.820,0.008
2019-05-26-01:45:26.640484,0.285,-0.160,10.124,-8.000,-14.000,-6.100,-0.828,2.859,0.125
2019-05-26-01:45:26.750025,0.301,-0.158,10.122,-7.900,-13.600,-6.200,-0.945,2.781,-0.211
2019-05-26-01:45:26.859955,0.287,-0.172,10.110,-7.600,-12.900,-5.200,-1.109,2.758,-0.180
2019-05-26-01:45:26.969613,0.299,-0.160,10.105,-8.100,-13.300,-4.100,-0.969,2.711,-0.055
2019-05-26-01:45:27.079390,0.287,-0.129,10.110,-7.400,-13.200,-5.700,-0.820,2.758,-0.117
2019-05-26-01:45:27.188959,0.299,-0.153,10.131,-7.000,-14.200,-7.100,-1.164,2.906,-0.180
2019-05-26-01:45:27.298600,0.304,-0.163,10.117,-8.400,-12.900,-6.800,-0.828,2.734,-0.023
2019-05-26-01:45:27.408250,0.290,-0.153,10.100,-6.300,-13.900,-5.100,-1.039,2.570,-0.102
2019-05-26-01:45:27.518198,0.285,-0.144,10.136,-7.500,-13.900,-6.900,-0.875,2.625,-0.117
2019-05-26-01:45:27.628139,0.285,-0.148,10.138,-7.500,-13.100,-6.100,-0.828,2.719,-0.031
2019-05-26-01:45:27.737759,0.297,-0.156,10.107,-7.400,-14.800,-6.300,-1.289,2.648,-0.273
2019-05-26-01:45:27.847374,0.292,-0.158,10.148,-6.900,-14.200,-5.500,-0.430,2.711,-0.297
2019-05-26-01:45:27.957209,0.292,-0.141,10.122,-8.300,-13.800,-6.800,-1.336,2.586,0.109
2019-05-26-01:45:28.067218,0.301,-0.167,10.117,-8.000,-13.800,-5.500,-1.156,2.742,-0.406
2019-05-26-01:45:28.176859,0.299,-0.153,10.131,-7.600,-13.400,-7.000,-1.156,2.562,-0.141
2019-05-26-01:45:28.286455,0.301,-0.153,10.122,-7.200,-13.500,-4.900,-1.156,2.906,-0.055
2019-05-26-01:45:28.396154,0.292,-0.156,10.100,-6.600,-15.000,-6.000,-0.648,2.500,-0.094
2019-05-26-01:45:28.505828,0.306,-0.160,10.126,-6.700,-12.700,-4.300,-1.023,2.969,0.008
2019-05-26-01:45:28.615640,0.290,-0.170,10.131,-7.800,-13.700,-5.600,-0.945,2.625,-0.070
2019-05-26-01:45:28.725362,0.292,-0.156,10.122,-7.500,-13.700,-6.500,-0.992,2.516,0.055
2019-05-26-01:45:28.835321,0.297,-0.146,10.134,-6.400,-13.500,-5.200,-0.695,2.633,-0.164
2019-05-26-01:45:28.944911,0.304,-0.146,10.122,-7.600,-13.900,-5.100,-1.109,2.797,-0.148
2019-05-26-01:45:29.054700,0.282,-0.160,10.124,-6.400,-13.500,-4.800,-1.016,2.695,-0.102
2019-05-26-01:45:29.164399,0.292,-0.146,10.129,-7.700,-14.600,-7.300,-1.352,2.742,-0.125
2019-05-26-01:45:29.274370,0.282,-0.160,10.114,-7.300,-13.700,-4.800,-0.953,2.516,0.211
2019-05-26-01:45:29.384097,0.297,-0.165,10.107,-6.700,-13.600,-5.500,-0.805,2.766,-0.227
2019-05-26-01:45:29.493947,0.285,-0.151,10.112,-6.100,-15.100,-5.600,-1.016,2.656,-0.125
2019-05-26-01:45:29.603905,0.290,-0.136,10.114,-7.100,-13.900,-6.900,-0.812,2.750,0.133
2019-05-26-01:45:29.713525,0.294,-0.148,10.136,-7.700,-13.100,-6.200,-1.016,2.820,0.086
2019-05-26-01:45:29.823146,0.294,-0.148,10.126,-6.700,-13.600,-6.300,-0.969,2.883,0.102
2019-05-26-01:45:29.932710,0.292,-0.158,10.114,-6.900,-13.900,-5.800,-1.070,2.633,-0.070
2019-05-26-01:45:30.042667,0.304,-0.146,10.124,-6.800,-14.200,-5.600,-1.531,2.625,0.062
2019-05-26-01:45:30.152299,0.290,-0.160,10.138,-6.400,-14.300,-5.900,-1.039,2.539,-0.070
2019-05-26-01:45:30.261929,0.285,-0.153,10.122,-7.000,-14.000,-4.700,-0.531,2.914,-0.188
2019-05-26-01:45:30.372848,0.301,-0.156,10.110,-6.500,-13.800,-5.400,-1.062,2.906,-0.234
2019-05-26-01:45:30.482884,0.304,-0.163,10.117,-6.200,-14.200,-4.300,-0.812,2.984,0.062
2019-05-26-01:45:30.592784,0.292,-0.153,10.131,-7.400,-14.700,-5.200,-0.891,2.883,-0.180
2019-05-26-01:45:30.702426,0.304,-0.151,10.119,-7.500,-12.900,-5.700,-0.883,2.641,0.266
2019-05-26-01:45:30.812138,0.292,-0.156,10.114,-7.200,-14.600,-6.200,-0.859,2.711,0.102
2019-05-26-01:45:30.921909,0.294,-0.151,10.131,-7.700,-13.800,-5.400,-0.992,2.586,-0.102
2019-05-26-01:45:31.031722,0.301,-0.160,10.114,-6.500,-13.200,-5.000,-1.062,2.867,-0.180
2019-05-26-01:45:31.141588,0.297,-0.148,10.117,-7.100,-13.200,-5.900,-0.969,2.688,0.062
2019-05-26-01:45:31.251630,0.306,-0.148,10.114,-7.100,-12.600,-6.300,-0.938,2.438,-0.367
2019-05-26-01:45:31.361243,0.297,-0.153,10.110,-6.800,-14.100,-5.500,-0.680,2.586,-0.188
2019-05-26-01:45:31.471029,0.306,-0.153,10.153,-7.800,-13.900,-5.200,-0.875,2.594,-0.305
2019-05-26-01:45:31.580891,0.285,-0.158,10.136,-8.200,-14.300,-5.800,-0.688,2.750,0.086
2019-05-26-01:45:31.690798,0.306,-0.158,10.122,-6.900,-14.100,-5.000,-0.602,2.852,-0.023
2019-05-26-01:45:31.800479,0.294,-0.153,10.122,-7.300,-13.900,-5.900,-0.672,2.766,-0.047
2019-05-26-01:45:31.910177,0.297,-0.146,10.112,-7.300,-15.000,-6.100,-0.609,2.867,-0.141
2019-05-26-01:45:32.019964,0.297,-0.153,10.131,-6.600,-14.000,-6.900,-0.719,2.609,-0.258
2019-05-26-01:45:32.129655,0.297,-0.146,10.100,-7.700,-13.100,-5.100,-1.016,2.508,-0.250
2019-05-26-01:45:32.239252,0.292,-0.177,10.117,-6.900,-13.700,-5.900,-0.984,2.672,-0.180
2019-05-26-01:45:32.348770,0.301,-0.151,10.119,-7.200,-14.000,-6.200,-0.938,2.633,-0.281
2019-05-26-01:45:32.458746,0.273,-0.158,10.119,-7.500,-13.900,-6.700,-1.086,2.844,-0.055
2019-05-26-01:45:32.568706,0.282,-0.139,10.114,-6.900,-13.700,-5.600,-0.781,2.719,0.008
2019-05-26-01:45:32.678389,0.294,-0.146,10.105,-6.800,-13.900,-4.700,-1.070,2.828,-0.047
2019-05-26-01:45:32.787937,0.301,-0.156,10.136,-7.800,-14.800,-7.000,-1.109,2.852,-0.094
2019-05-26-01:45:32.897794,0.287,-0.151,10.122,-7.000,-13.500,-6.000,-0.703,2.352,-0.281
2019-05-26-01:45:33.007545,0.292,-0.153,10.129,-7.100,-13.500,-6.300,-0.984,2.797,-0.078
2019-05-26-01:45:33.119169,0.306,-0.153,10.126,-6.300,-13.800,-6.400,-0.812,2.641,-0.078
2019-05-26-01:45:33.228839,0.290,-0.139,10.114,-8.900,-14.000,-5.500,-1.188,2.609,-0.078
2019-05-26-01:45:33.338476,0.306,-0.165,10.114,-6.700,-13.200,-6.500,-1.023,2.711,0.008
2019-05-26-01:45:33.448376,0.301,-0.153,10.119,-6.600,-14.800,-5.700,-1.016,2.672,-0.008
