20190523-104339,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)2019-05-23-08:43:39.498159,0.316,-0.290,10.122,0.900,-32.600,-20.700,-0.953,2.883,0.125
2019-05-23-08:44:01.995133,0.316,-0.282,10.122,-0.100,-32.100,-21.100,-0.859,2.641,0.219
2019-05-23-08:44:02.105139,0.316,-0.287,10.119,0.400,-31.100,-21.500,-1.070,2.781,-0.141
2019-05-23-08:44:02.214737,0.316,-0.285,10.107,-0.800,-30.700,-20.200,-1.359,2.656,0.008
2019-05-23-08:44:02.327902,0.333,-0.290,10.117,-1.300,-31.500,-20.400,-0.969,2.586,0.219
2019-05-23-08:44:02.437830,0.330,-0.287,10.110,-0.200,-32.600,-20.700,-1.078,2.898,0.102
2019-05-23-08:44:02.547386,0.318,-0.282,10.129,-0.100,-33.000,-19.300,-0.516,2.883,0.188
2019-05-23-08:44:02.657021,0.318,-0.273,10.134,1.600,-32.100,-20.500,-0.969,2.789,0.133
2019-05-23-08:44:02.766664,0.321,-0.275,10.138,0.400,-32.600,-18.400,-0.852,2.633,-0.031
2019-05-23-08:44:02.876359,0.330,-0.292,10.129,0.300,-32.600,-20.300,-0.859,2.625,0.258
2019-05-23-08:44:02.986294,0.330,-0.290,10.105,0.400,-31.400,-20.800,-1.102,2.727,0.016
2019-05-23-08:44:03.095874,0.335,-0.290,10.119,-0.200,-32.000,-22.000,-0.844,2.820,-0.117
2019-05-23-08:44:03.205420,0.328,-0.290,10.119,0.600,-32.300,-21.000,-0.906,2.602,0.188
2019-05-23-08:44:03.315452,0.323,-0.285,10.107,-0.400,-32.000,-20.900,-0.922,2.602,0.031
2019-05-23-08:44:03.425100,0.311,-0.285,10.114,0.600,-32.000,-22.000,-0.945,2.602,0.172
2019-05-23-08:44:03.534577,0.323,-0.297,10.122,-1.500,-32.300,-21.300,-0.867,2.852,-0.047
2019-05-23-08:44:03.644026,0.333,-0.280,10.107,0.800,-31.300,-23.100,-0.891,2.633,-0.125
2019-05-23-08:44:03.753606,0.321,-0.282,10.112,-0.700,-31.700,-21.700,-0.898,2.758,0.008
2019-05-23-08:44:03.863329,0.330,-0.280,10.114,0.300,-32.000,-21.800,-1.109,2.820,-0.023
2019-05-23-08:44:03.972894,0.345,-0.280,10.124,-0.400,-32.100,-22.100,-0.844,2.820,-0.117
2019-05-23-08:44:04.082626,0.328,-0.285,10.095,1.900,-31.300,-21.900,-1.008,2.891,-0.516
2019-05-23-08:44:04.192550,0.323,-0.290,10.124,-0.600,-31.900,-22.100,-0.656,2.727,0.016
2019-05-23-08:44:04.302175,0.328,-0.292,10.110,1.300,-32.200,-21.000,-1.086,2.711,-0.164
